playerId,playerName,position,team,gp,points_ratio,plusMinus_ratio,shg_ratio,faceoffPctg_ratio,blocks_ratio,hits_ratio,pim_ratio
8482859,Zack Ostapchuk,F,OTT,7,0.0,-0.10582581993527491,0.0,0.028826703300678158,0.3639267776348983,1.133180433965706,0.0
8480813,Joseph Veleno,F,DET,80,0.22580645161290325,-0.10768195473651901,0.0,0.004108412597737742,0.27187850674743635,0.6037781189224969,0.1520043945186402
8484911,Collin Graf,F,SJS,7,0.196806273837519,-0.2381241677559755,0.0,0.0,0.5192593015921397,0.42020410288672877,0.0
8480817,K'Andre Miller,D,NYR,80,0.22111233065181618,0.02595082652837581,0.0,0.0,0.673341251935596,0.7660147273273891,0.21360493568487582
8474673,TJ Brodie,D,TOR,78,0.21547891454022514,0.08972515830573663,0.0,0.0,0.8398307894716462,0.29809531073529416,0.21940982888442356
8480821,Filip Zadina,F,SJS,72,0.18973144091634006,-0.2685777646870834,0.0,0.002411208762235627,0.2410023409885603,0.3888359620378769,0.13795136664434915
8474679,Gustav Nyquist,F,NSH,81,0.5024154794452507,0.03616595230881355,0.011117995384971583,0.00348630647933912,0.26252247798261813,0.2534480019285407,0.0689061999631173
8480823,Alexander Alexeyev,D,WSH,39,0.060738206273007946,-0.0992638731548648,0.0,0.0,0.5970669699475988,0.49370674830275574,0.10036027718552877
8480829,Jesperi Kotkaniemi,F,CAR,79,0.21176898675184594,-0.027511684253592312,0.0,0.004139404299933863,0.26692155850981114,0.35521471089466305,0.240191864321786
8480830,Andrei Svechnikov,F,CAR,59,0.4630024874265061,0.10107825843646144,0.0,0.006734936413370038,0.236112265634266,0.8360700387448146,0.4385081650722285
8480834,Ty Emberson,D,SJS,30,0.22654091966098644,-0.05650343512430511,0.0,0.0,0.704760674844339,1.1490412143877355,0.12500000000000003
8480835,Jack Drury,F,CAR,74,0.23775960521042333,0.03025569187084101,0.0,0.004759619118404194,0.2719326978161136,0.25862068965517243,0.20832055649613818
8480839,Rasmus Dahlin,D,BUF,81,0.4153252187420387,-0.01504977732361794,0.0,0.0,0.8128675682305292,0.892274057137938,0.3067426515341523
8470600,Ryan Suter,D,DAL,82,0.1418380703372856,0.07102368876987038,0.0,0.0,0.608804719507814,0.48617947413254525,0.1772151898734177
8470604,Jeff Carter,F,PIT,72,0.14477791663599204,-0.05684721879514337,0.023857192876209663,0.005197102211843904,0.2787659549817704,0.5164303998054864,0.107335008385784
8480845,Rasmus Kupari,F,WPG,28,0.0301239730215236,-0.11155085986765748,0.0,0.011509243224862957,0.23061511869092668,0.47913064586152526,0.09429024234822253
8480848,Ty Dellandrea,F,DAL,42,0.13755000720207433,-0.1086484326052326,0.0,0.006672738340487326,0.2443012127412298,0.6642147579731785,0.253660502768086
8480849,Barrett Hayton,F,ARI,33,0.19918473475302326,-0.20892502510100472,0.0,0.010026376340309047,0.2922250442266263,0.2723142378246033,0.24632075288876015
8470610,Zach Parise,F,COL,30,0.2020463713535014,-0.10594923480349146,0.0,0.007711935167035393,0.44812830676007936,0.40409274270700274,0.15874251149799767
8470613,Brent Burns,D,CAR,82,0.299198919600676,0.09914406266841343,0.010989010989010988,0.0,0.5086382784899115,0.2907102712331422,0.14137845050643655
8474709,Matt Martin,F,NYI,57,0.10416803675681252,0.07212779238722736,0.0,0.005242442736929704,0.29435325210652563,0.9032090758265547,0.2960882337418739
8480855,Jack McBain,F,ARI,67,0.22960386462931662,0.058009522893407744,0.0,0.00461460561839781,0.33683853823272963,0.9874180341566717,0.2939247113560306
8474715,Cam Atkinson,F,PHI,70,0.23187578118315566,-0.15881338474000178,0.0,0.004904506912739154,0.3598604484297065,0.28552020818787494,0.19526798167608916
8474716,Jared Spurgeon,D,MIN,16,0.21352740081851584,0.13261707940024897,0.0,0.0,0.6091546117068483,0.4039849292009437,0.08422482966923639
8470621,Corey Perry,F,"CHI,EDM",54,0.25562835813412,-0.04688490149208384,0.0,0.0,0.19636608401796263,0.4043080035094342,0.3125255157173373
8480860,Kevin Bahl,D,NJD,82,0.0975688916288862,0.005409951434997751,0.0,0.0,0.6039305161972308,0.6144842285044451,0.3230714128032958
8480865,Noah Dobson,D,NYI,79,0.456470571215274,0.05658270881628581,0.0,0.0,0.8491017770844125,0.5321790509008018,0.23345337182445156
8480870,Bo Groulx,F,ANA,45,0.03685031614698741,-0.10613270440275925,0.0,0.006742186238007186,0.3726871098589139,1.0137915689614763,0.2389371834696552
8480871,Adam Boqvist,D,CBJ,35,0.18265368074094013,-0.09163090574447694,0.0,0.0,0.5974503788911629,0.1996379248907922,0.0
8480873,Rasmus Sandin,D,WSH,68,0.2250051615741793,-0.0858128207282094,0.0,0.0,0.656048174096217,0.5469250310407132,0.20025712081905517
8480878,Nils Lundkvist,D,DAL,59,0.2019131643211199,0.10175292602958814,0.0,0.0,0.3672394858262018,0.4019082682895847,0.15257075073674525
8478831,Kevin Stenlund,F,FLA,81,0.12560842057640975,-0.06774916131112069,0.021374416651576907,0.004123634948924924,0.33676947905334464,0.49066278369723487,0.31560682223618425
8480880,Jakub Lauko,F,BOS,60,0.1214171620161358,-0.0299588771028975,0.0,0.005607095895166969,0.23056789318699702,1.0385229620983831,0.2321863952231254
8482929,Emil Lilleberg,D,TBL,37,0.10070673845875304,-0.20281387423671057,0.0,0.0,0.629147083550263,0.9750898152110179,0.23716671479526047
8480879,Jacob Bernard-Docker,D,OTT,72,0.1393095627251372,-0.046130525921965634,0.0,0.0,0.7773350485054038,0.4455891091191707,0.17850582624790542
8480884,Calen Addison,D,"MIN,SJS",72,0.15892095751033722,-0.24498051205764654,0.0,0.0,0.5330496389149272,0.33809621030939907,0.23348378869759448
8480887,Jordan Harris,D,MTL,56,0.15575951625214907,-0.04535171087887634,0.0,0.0,0.669126055262358,0.26107303776652496,0.2189115914389035
8478840,Will Borgen,D,SEA,82,0.19072094572866677,-0.027805387665504326,0.0,0.0,0.6354591060368487,0.9181977911726756,0.27472587557525324
8476792,Torey Krug,D,STL,77,0.27653447096839195,-0.16068637937169578,0.0,0.0,0.6518912843480996,0.44712651091361305,0.22942028788538105
8480891,Michael Kesselring,D,ARI,65,0.22013185869434482,0.07614528631595643,0.0,0.0,0.48034912420768816,0.6961856500296123,0.32142547290767515
8480893,Kirill Marchenko,F,CBJ,78,0.3115368993328358,-0.03033264022463253,0.0,0.003059166566588192,0.27829920119958,0.37830082336816706,0.11420461165307062
8478851,Alexandre Carrier,D,NSH,73,0.18219988623736247,0.043450675529169425,0.012272154960198102,0.0,0.7775306703207953,0.436912436055337,0.30509372996648026
8479546,Oskar Steen,F,BOS,34,0.02516067440201422,-0.036968746696165476,0.0,0.0,0.3220338983050847,0.9053040924718055,0.07999999999999999
8478854,Ryan Shea,D,PIT,31,0.02741436565515396,0.01613323034066492,0.0,0.0,0.4141902464052808,0.3921611064083271,0.10876246237895261
8478856,Conor Garland,F,VAN,82,0.330733822467387,0.11564335817451728,0.0,0.002171634383899426,0.25852038791502047,0.32051153702175456,0.1671121542104985
8478859,Niko Mikkola,D,FLA,82,0.1418380703372856,0.06316910097739178,0.0,0.0,0.6373610453035624,0.8885285506459638,0.2831130547975893
8478864,Kirill Kaprizov,F,MIN,75,0.6020204949575955,0.05819025688210625,0.0,0.0,0.2980447815413676,0.3831242916534333,0.22600965572791665
8482964,Arber Xhekaj,D,MTL,44,0.1601560844950766,0.06150457954495838,0.0,0.0,0.527229027092511,1.1618764432794333,0.4438641534959952
8476822,Luke Glendening,F,TBL,81,0.09862934349006532,-0.014358288607550625,0.011117995384971583,0.004395560978999064,0.3659120256351622,0.6276696618008393,0.15947779084388258
8478873,Troy Terry,F,ANA,76,0.36562132224851746,-0.057430873770219715,0.0,0.003493630923195681,0.2310328782543981,0.1488657413336425,0.16441574350517435
8478874,Adam Gaudette,F,STL,2,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.6666666666666666
8476826,Yanni Gourde,F,SEA,80,0.25683509860289283,-0.06187765890952397,0.020454836017543998,0.004027008790474317,0.3507946108255436,0.7936894836926731,0.24599769664691468
8478882,Vladislav Gavrikov,D,LAK,77,0.19149986370336375,0.0489840403838726,0.0,0.0,0.675731537491601,0.341539160029998,0.15960996942208025
8478891,Mason Appleton,F,WPG,82,0.26675991569851615,0.09505422900283414,0.010989010989010988,0.004983866161187503,0.3152992249973283,0.575964225586452,0.17669526718151515
8476853,Morgan Rielly,D,TOR,72,0.4537590469182475,0.036905567982594104,0.0,0.0,0.841911930544312,0.6018158149132331,0.13150017782644852
8480950,Ilya Lyubushkin,D,"ANA,TOR",74,0.08249272338536442,-0.06579209143739434,0.0,0.0,0.865979381443299,0.8975839400234247,0.2467532467532467
8476854,Hampus Lindholm,D,BOS,73,0.22511395777305124,0.1014146019168186,0.0,0.0,0.654881268884174,0.36069452716152955,0.3257228856874001
8478904,Steven Lorentz,F,FLA,38,0.06218009537126303,-0.13893851292719955,0.0,0.008679967795209735,0.22672547904879356,0.6180494223278432,0.15700937299323653
8476856,Mathew Dumba,D,"ARI,TBL",76,0.11285460846077543,-0.11485323930264961,0.0,0.0,0.6609260201899421,0.9937839005961405,0.3335754117678471
8476858,Phillip Di Giuseppe,F,VAN,51,0.13581897080914543,-0.010111661044585702,0.0,0.004882957460669841,0.2810977526702409,0.8112379285931006,0.2003758730722621
8478911,Matt Roy,D,LAK,81,0.20404652168672016,0.10907630036167758,0.0,0.0,0.88461058866228,0.6962580345664761,0.21316066357598962
8476869,Brady Skjei,D,CAR,80,0.34171556892412736,0.07792432687593155,0.011250087894745202,0.0,0.5194091946869276,0.40353470593624924,0.2532056551910361
8476871,Tanner Pearson,F,MTL,54,0.16389726970088958,-0.1136213522735352,0.0,0.003382526667279567,0.33650610841687173,0.45134387440155194,0.19195865813739502
8476872,Scott Laughton,F,PHI,82,0.28856670082501745,-0.047202164378442754,0.02113067926853336,0.003950717568541112,0.371306982074901,0.7944393557112295,0.30152513520408514
8476873,Mark Jankowski,F,NSH,32,0.27469856400834414,0.17293704623438472,0.02661856559634439,0.010049443055754016,0.23305734465412697,0.17445763018700947,0.13667504192892002
8476874,Olli Määttä,D,DET,72,0.16442862861718863,0.09427713164475379,0.0,0.0,0.6295146066661059,0.38484132053488534,0.12209856949594432
8476875,Mike Matheson,D,MTL,82,0.42249972908878985,-0.12233955821116606,0.02113067926853336,0.0,0.9138986581394092,0.3723809170300292,0.3370352098517359
8476878,Zemgus Girgensons,F,BUF,63,0.15301279956740566,-0.007756495743761372,0.0,0.004903996382397845,0.33489247198961114,0.826985112116107,0.176285620471561
8476879,Cody Ceci,D,EDM,79,0.20540914077357236,0.06651513828156642,0.0,0.0,0.6069812403347457,0.5044064653018787,0.10731363804758086
8476880,Tom Wilson,F,WSH,74,0.28115245008848405,-0.12351210842396254,0.023255813953488375,0.0035777811055006923,0.5393038741441784,1.1383755888114675,0.43864059375022674
8476881,Tomas Hertl,F,"SJS,VGK",54,0.39427577890026877,-0.22669753969836628,0.016318508596129752,0.006763615809963539,0.44849633265763295,0.48218630274796453,0.1623487609344703
8476882,Teuvo Teravainen,F,CAR,76,0.36360171855108914,0.09803089528651111,0.01181191825331619,0.004271601152580643,0.2060879247808641,0.14342986642105549,0.0879639867703546
8480980,Connor Dewar,F,"MIN,TOR",74,0.15883899872614568,-0.061303721305421575,0.012114750371031366,0.004297346171569381,0.2921472740698197,0.6532052189709884,0.16990654612385167
8476885,Jacob Trouba,D,NYR,69,0.20913755806503334,-0.024781286496092483,0.0,0.0,0.9727740921564201,0.9268725440478871,0.3046832531927807
8476887,Filip Forsberg,F,NSH,82,0.5693023258029133,0.07877445892773711,0.0,0.0044701203997208555,0.3121505778186187,0.7476616015687365,0.25873034488817725
8476889,Radek Faksa,F,DAL,74,0.16875753887638822,0.0,0.023255813953488375,0.00471679842287133,0.2896129815581708,0.5850852760537885,0.1479418687862192
8476891,Matt Grzelcyk,D,BOS,63,0.1265582171480039,0.10034097006350172,0.0,0.0,0.5333392181892574,0.4119685723753922,0.19700566467446684
8476892,Colton Parayko,D,STL,82,0.20927671492691707,0.022396130990592907,0.01098901098901099,0.0,1.0187637228970972,0.6032351176080317,0.14972297628775127
8480990,Declan Chisholm,D,"WPG,MIN",31,0.19968384598265718,-0.10759502071844027,0.0,0.0,0.5357777616168433,0.24114949676268538,0.20407839658909846
8476897,Oskar Sundqvist,F,STL,71,0.19530529823429016,-0.04310626365837422,0.012599758546501558,0.00407171789000844,0.4050256374669442,0.5128423404034583,0.2298274545930038
8480995,Pontus Holmberg,F,TOR,54,0.19636608401796263,0.10662738207534748,0.0,0.005777171204094816,0.42467186340659285,0.45434515588885255,0.19098300562505258
8476902,Esa Lindell,D,DAL,82,0.2004511047762674,0.08997379143938516,0.0,0.0,0.78838718399828,0.45229834564786187,0.09622453957193818
8476905,Chandler Stephenson,F,VGK,75,0.3643057322687567,-0.053752600410063966,0.02296658296273241,0.004610039310834599,0.32129165753627315,0.31236878515295285,0.12006005349431396
8476906,Shayne Gostisbehere,D,DET,81,0.3697451786768239,-0.09103721094909306,0.0,0.0,0.4874252512621873,0.20358139550968862,0.11797147940736642
8481006,Tyler Tucker,D,STL,26,0.06073820627300793,0.017809557353487857,0.0,0.0,0.43774939672564284,0.9302072868133091,0.5188097779683133
8476913,Devin Shore,F,SEA,21,0.13676985253366947,0.08054107102928947,0.0,0.015850834452608473,0.24795397648789758,0.5841748281928131,0.1028580555372457
8481013,Jonatan Berggren,F,DET,12,0.3333333333333333,-0.03940251886456149,0.0,0.0,0.298564461860217,0.12141716201613581,0.10733500838578401
8476918,Jimmy Vesey,F,NYR,80,0.20481023884466823,-0.025504106054885612,0.0,0.003749165015174156,0.2292402205191378,0.5879459185658117,0.12310562561766053
8476917,Adam Pelech,D,NYI,58,0.17447325606674732,-0.015552407875174274,0.0,0.0,0.7876380319554697,0.5270308953808314,0.2266412474059407
8481014,Alexander Romanov,D,NYI,81,0.1814073000837214,0.12016764408719298,0.0,0.0,0.7862366904292546,0.7648018226903041,0.14279666618331532
8476921,Jordan Martinook,F,CAR,82,0.2505120103342516,-0.0059390506015302765,0.01098901098901099,0.004141685702483397,0.2485073430908203,0.38452931184629197,0.2264983770140876
8478970,Jalen Chatfield,D,CAR,72,0.19794715914721778,0.10146423170865684,0.0,0.0,0.4691727257803409,0.41900585225851994,0.18350341907227388
8481019,David Gustafsson,F,WPG,39,0.12416158295415966,0.014792746383854643,0.0,0.009283032451331415,0.3322142387805193,0.3553186058785741,0.0
8476923,Damon Severson,D,CBJ,67,0.2569368741248038,-0.06202583597296382,0.0,0.0,0.5542920428601121,0.35271841079978916,0.3301734259907164
8476925,Colton Sissons,F,NSH,81,0.26240185498579216,-0.03407970207643433,0.03115359955392207,0.00423153926354136,0.3498241636712468,0.7288139905522628,0.25393599250241317
8476919,Chris Tierney,F,NJD,52,0.1575504229404388,0.03172728221084068,0.0,0.006799397635095442,0.1623620379485253,0.24654698753101215,0.1304273507400823
8478975,Mason Marchment,F,DAL,81,0.35973055169980384,0.1307424949534462,0.0,0.0045754903187448384,0.25512398250963986,0.49930728648603373,0.274171674827656
8476927,Teddy Blueger,F,VAN,68,0.26146319896681014,0.02901557478581129,0.02516067440201422,0.005036654106480917,0.36643859107640187,0.6726532882617369,0.21949621075653322
8476931,Jake McCabe,D,TOR,73,0.23486606923625736,0.11722540955131902,0.0,0.0,0.7760791027631371,1.0364568622184653,0.31966005572266704
8481028,Martin Pospisil,F,CGY,63,0.24623623836696287,0.11394479314970685,0.0,0.004942270093313551,0.22687294455972523,1.1779451757195856,0.38788769207187707
8474884,Mike Hoffman,F,SJS,66,0.21915472478657252,-0.17146883985122366,0.0,0.004234152968988429,0.25529068504077973,0.2566892332807485,0.17647789919851675
8481032,Paul Cotter,F,VGK,76,0.20939154952803576,-0.07400968553220108,0.0,0.0044693523041350915,0.24087189827475936,0.9450899267087497,0.17772269664015636
8470794,Joe Pavelski,F,DAL,82,0.46237288860829934,0.07024242388408804,0.0,0.004078102274161137,0.4374299105711876,0.45133837522351744,0.14742127232052576
8481043,Cole Koepke,F,TBL,9,0.15696545114107638,0.0,0.0,0.0,0.08454209418155904,1.0226432074686826,0.0
8476958,Jaccob Slavin,D,CAR,81,0.2709594897769755,0.11350761422206344,0.021374416651576907,0.0,0.6504448261449611,0.3409280902283996,0.06890619996311731
8481058,Jesse Ylonen,F,MTL,59,0.09763874143523674,0.0185979655145842,0.0,0.007307739884085097,0.29005866610907727,0.348184319406394,0.12676264916113705
8481059,Scott Perunovich,D,STL,54,0.204649433593697,0.00862729200507789,0.0,0.0,0.4538550014951567,0.32971930198035154,0.1279324550967135
8476967,Brett Kulak,D,EDM,82,0.13683576048504079,0.0,0.0,0.0,0.5027490466498743,0.4386562347985803,0.1994929103156978
8481068,Yegor Sharangovich,F,CGY,82,0.3869797549352675,-0.15835008483372537,0.030802464474329896,0.003274199849566914,0.2824433224667015,0.11346478291586427,0.06818547338888037
8479026,Philippe Myers,D,TBL,5,0.0,-0.19803902718556965,0.0,0.0,0.6863686981233046,0.888888888888889,0.2222222222222222
8476979,Erik Gustafsson,D,NYR,76,0.24683827034701167,0.017878565976405695,0.0,0.0,0.45170150030123307,0.41615562362004654,0.21630584528497082
8476981,Josh Anderson,F,MTL,78,0.16899245061192086,-0.1065955817635722,0.0,0.0045822535649168725,0.28545146999934773,0.7622039472638881,0.2901607235201
8481093,Rafael Harvey-Pinard,F,MTL,45,0.15696545114107635,-0.02486322420458076,0.0,0.0055261520304795645,0.5315052477899598,0.49390632657653183,0.08895485475091264
8477015,Connor Brown,F,EDM,71,0.11981457559276587,-0.06540088182326428,0.0,0.004358916380450933,0.21393707218692015,0.27038499570410174,0.08737354276942318
8479066,Ryan Lomberg,F,FLA,75,0.07230103522919012,-0.007588388893663657,0.0,0.0031699132646380765,0.17735727201367293,0.7787088456610765,0.30025307897699643
8477018,Ben Hutton,D,VGK,41,0.16447641680974917,0.14174719498059452,0.0,0.0,0.5689760864814758,0.25535715385928887,0.197090403081645
8477021,Alexander Kerfoot,F,ARI,82,0.31048084836745515,-0.08092844410580037,0.02113067926853336,0.003870153246760574,0.4612299556153334,0.4398063525291083,0.16609323974934992
8481122,Simon Benoit,D,TOR,64,0.06159489076911646,0.04912994494936304,0.0,0.0,0.7348363449200919,1.242611601091243,0.36667382279433763
8477034,Jaycob Megna,D,CHI,44,0.03761862700873468,-0.15734444358030883,0.0,0.0,0.839032402065974,0.5978715103752329,0.2544131394682329
8481147,Reese Johnson,F,CHI,42,0.08992567919969778,-0.24648520848604707,0.0,0.007875402683516724,0.23582925596145735,1.0460523474948302,0.2887249713561534
8481161,Jake Christiansen,D,CBJ,12,0.12141716201613581,-0.19701259432280746,0.0,0.0,0.5437056466848327,0.43916799490392566,0.10733500838578401
8481167,Brayden Pachal,D,"VGK,CGY",50,0.10393567030000808,-0.029041336231193995,0.0,0.0,0.6561910860622415,0.9360468041685679,0.3841556570671232
8481178,Egor Zamula,D,PHI,66,0.2011885797361739,0.022165256889690302,0.0,0.0,0.5419089390070031,0.3219678697514105,0.25185477248942717
8481186,Logan O'Connor,F,COL,57,0.2541261917509043,0.10899311415086452,0.04302437117457934,0.005363886006129785,0.3745605509914705,0.5014968047522935,0.2679276529950983
8470966,Mark Giordano,D,TOR,46,0.14008155450473814,0.09981547239727152,0.0,0.0,0.761918167687338,0.5309735893917955,0.2583248063756267
8481206,John Ludvig,D,PIT,33,0.10559059969191778,-0.19695222961017933,0.0,0.0,0.5297661383209115,0.8260062538850094,0.33456664864729974
8481237,Kyle MacLean,F,NYI,32,0.19401780767509985,0.09983399340010672,0.0,0.008857355098211754,0.13486177882398528,0.8011192043422377,0.1702689362006239
8475149,Marcus Johansson,F,MIN,78,0.23669716482349715,-0.0878853769627622,0.0,0.00197919480171954,0.22916034695550067,0.30390259677138914,0.16629440927173345
8475151,Kyle Palmieri,F,NYI,82,0.3723526630003031,-0.08657972198614437,0.0,0.0034830057381811277,0.29648682820685535,0.5048743250205158,0.17669526718151513
8475158,Ryan O'Reilly,F,NSH,82,0.43020124897164236,0.030012721824960505,0.0,0.004256652789008207,0.3742901036336242,0.18835974818182608,0.13507021374651038
8475164,Jakob Silfverberg,F,ANA,81,0.15600347844269893,0.030001672186445696,0.011117995384971583,0.003033367579091262,0.255864910193427,0.14128156205558642,0.17322269045427421
8475166,John Tavares,F,TOR,80,0.43179705726918427,0.01108774794920394,0.0,0.004644541713009087,0.29480135887238446,0.6415888133995912,0.20355609497270863
8475167,Victor Hedman,D,TBL,78,0.4936752721568114,0.08714777881684709,0.0,0.0,0.5750429142997765,0.3941591739163889,0.2803597370674111
8475168,Matt Duchene,F,DAL,80,0.43179705726918427,0.08756760597232256,0.0,0.004427935912964185,0.3200609764422254,0.226030066526053,0.15047207654837882
8475169,Evander Kane,F,EDM,77,0.307334560037076,-0.021777349348564814,0.011666188640512328,0.004053900390442785,0.23807429810260936,1.1062111157506207,0.31541788733273785
8475170,Brayden Schenn,F,STL,82,0.3094239782895578,-0.12194627352198908,0.01098901098901099,0.0039010776739342927,0.3361435991600186,0.8036718222030964,0.27439958716262475
8475171,Oliver Ekman-Larsson,D,FLA,80,0.2502610516722345,0.05628522328796389,0.0,0.0,0.4198889998736259,0.5642131102885541,0.3253477249215182
8477220,Nate Schmidt,D,WPG,63,0.15696545114107632,0.07772991931611174,0.0,0.0,0.5333392181892576,0.508422980528035,0.1383941948128077
8475172,Nazem Kadri,F,CGY,82,0.4960232128998516,0.0,0.0,0.0039622829092183665,0.19137982399129874,0.36991315566481225,0.22622211560175595
8475177,Calvin de Haan,D,TBL,59,0.12324993774263236,-0.0731150445337071,0.0,0.0,0.6256227092390765,0.7240175117840074,0.19250777276352396
8475179,Dmitry Kulikov,D,FLA,76,0.1791069760201864,0.09803089528651113,0.0,0.0,0.5305828507582437,0.8189800359614152,0.25979140160077524
8475181,Nick Leddy,D,STL,82,0.2208793135606853,0.07629888677654105,0.010989010989010988,0.0,0.6656896450709991,0.34436561129053456,0.10409106201845407
8475184,Chris Kreider,F,NYR,82,0.49219847940492795,0.10720454164279965,0.021130679268533358,0.003129040890045036,0.15092366365647006,0.5715291359606255,0.17669526718151513
8475188,Brayden McNabb,D,VGK,82,0.20927671492691707,0.09843793572207293,0.0,0.0,0.9258415836029943,0.7873486686577452,0.21654514179859882
8475191,Reilly Smith,F,PIT,76,0.29198827377611625,0.019553223783526367,0.0,0.0028181423929052245,0.22975418480061877,0.412610983886525,0.13745229324729527
8475193,Tomas Tatar,F,"COL,SEA",70,0.21338355687449143,0.05692298465195696,0.0,0.0029828133949040413,0.20752117464159106,0.3234627644938819,0.16076410273255903
8479291,Kevin Rooney,F,CGY,33,0.09138610641616031,-0.06229658891636626,0.0,0.009538746454446592,0.46761193742623197,0.9568885156831107,0.04513276066808582
8477244,Chad Ruhwedel,D,"PIT,NYR",52,0.060738206273007946,-0.0617216525288249,0.0,0.0,0.43428776086367754,0.7205135559268554,0.05555555555555556
8479293,Brandon Tanev,F,SEA,66,0.16224052072612308,0.01564473934225103,0.0,0.003523301520943134,0.4598771906661655,0.7798750602855444,0.28866530142951924
8475197,Tyson Barrie,D,NSH,41,0.23242407375492935,-0.1127034883605845,0.0,0.0,0.5727451517788192,0.21218553650869415,0.21769846736527768
8475200,Dmitry Orlov,D,CAR,82,0.1954455132266991,0.020743315122287248,0.01098901098901099,0.0,0.3942188719664706,0.6588520447885582,0.16364714464681537
8475208,Brian Dumoulin,D,SEA,80,0.13984876972953836,0.017950491284213638,0.0,0.0,0.5084992098805232,0.4696023431746799,0.15047207654837882
8475218,Mattias Ekholm,D,EDM,79,0.32719647857934586,0.22363918173899106,0.011385403072151898,0.0,0.5606877728276227,0.715908299432934,0.2683320410477047
8479314,Matthew Tkachuk,F,FLA,80,0.5260964874206769,0.09901591872573179,0.011250087894745202,0.0035704373642261845,0.21679742934894963,0.714118129213893,0.32543165097333754
8475220,Marcus Foligno,F,MIN,55,0.2565384867887895,0.09299237183944194,0.0,0.005397861996793464,0.38617556655852786,1.0808694842322548,0.3534824762006353
8479316,Luke Kunin,F,SJS,77,0.15258970375499747,-0.1809866324588672,0.0,0.004045588550114156,0.41188101301446434,0.9290634141604068,0.3626538789823304
8479318,Auston Matthews,F,TOR,81,0.599031297324725,0.14949517505421134,0.0,0.004293388054091063,0.5379442848279444,0.5059391453231412,0.10358861746616163
8479315,Joey Anderson,F,CHI,55,0.19328172263452353,0.04085650861944576,0.0,0.0,0.20794952283383833,0.40389231427818706,0.09573304223025296
8475225,Craig Smith,F,DAL,75,0.1812327357287891,0.014308552886204919,0.0,0.0029891806718125706,0.24502964531088275,0.3705268714129169,0.20286490094521423
8479323,Adam Fox,D,NYR,72,0.5457303889910738,0.12887781188669875,0.012433766913128032,0.0,0.6925742147171032,0.3132364369399811,0.23890222470085742
8479324,Ryan Lindgren,D,NYR,76,0.14886574133364247,0.1387707575412882,0.0,0.0,0.6539491499457283,0.7246643728669757,0.23458932709526856
8479325,Charlie McAvoy,D,BOS,74,0.35320351685102996,0.02188923613897007,0.0,0.0,0.8643653700831803,0.7698527046087833,0.33852345027688974
8475231,Casey Cizikas,F,NYI,70,0.21517098889458916,-0.015349282077966236,0.012770311765075952,0.004853621065854709,0.4950846855504273,0.7253192682179103,0.17435646349968104
8475233,David Savard,D,MTL,60,0.2526695821305879,-0.006821432850292138,0.0,0.0,0.9770876991574657,0.5711003138550664,0.20489804083265717
8475235,Nicolas Deslauriers,F,PHI,60,0.05335707399633203,-0.07384011009699691,0.0,0.005069688048547881,0.21501057107878535,1.0734594344236617,0.3785669579803394
8474618,Marco Scandella,D,STL,65,0.09264174793512842,0.015447946517542346,0.013698630136986302,0.0,0.38755738255453825,0.4746982042193105,0.12824730268459356
