assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,hits,blockedShots,points_sd,plusMinus_sd,shg_sd,faceoffPctg_sd,blocks_sd,hits_sd,pim_sd,position,points_avg,plusMinus_avg,shg_avg,blocks_avg,hits_avg,pim_avg,faceoffPctg_avg,faceoffWins,faceoff_avg,faceoff_sd,fights,playerName,team,gp,points_ratio,plusMinus_ratio,shg_ratio,faceoffPctg_ratio,blocks_ratio,hits_ratio,pim_ratio,faceoff_ratio,fights_ratio
1,0,1,0.46706,0,28,0,Kupari,0,4,8480845,-5,1,0.03571,C,0,0,20232024,0,0,0.0,R,28,Rasmus Kupari,WPG,548.4642,24,10,0.18557687223952257,0.6008072800450257,0.0,0.44933198124439716,0.5486532677049006,0.7889543583705186,0.5150787536377127,F,0.03571428571428571,-0.17857142857142858,0.0,0.35714285714285715,0.8571428571428571,0.14285714285714285,0.016680714285714285,101,3.1562500000000004,2.373148949707961,0,Rasmus Kupari,WPG,28,0.0301239730215236,-0.11155085986765748,0.0,0.011509243224862957,0.23061511869092668,0.47913064586152526,0.09429024234822253,0.9356983777052776,0.0
7,2,9,0.41517,0,42,2,Dellandrea,0,23,8480848,-10,9,0.21428,C,0,0,20232024,0,0,0.03773,R,53,Ty Dellandrea,DAL,760.2857,63,17,0.5578749768504754,1.191428190780648,0.0,0.4814008126202165,0.6568149630539865,1.2583057392117916,1.1588660498702827,F,0.21428571428571427,-0.23809523809523808,0.0,0.40476190476190477,1.5,0.5476190476190477,0.009885,115,2.2549019607843137,1.72459870018008,3,Ty Dellandrea,DAL,42,0.13755000720207433,-0.1086484326052326,0.0,0.006672738340487326,0.2443012127412298,0.6642147579731785,0.253660502768086,0.8276088367197995,0.07142857142857142
7,2,8,0.4976,0,33,3,Hayton,0,26,8480849,-13,10,0.30303,C,1,2,20232024,0,0,0.04545,L,66,Barrett Hayton,ARI,1020.8181,17,15,0.521353046487432,0.8855538906789368,0.0,0.5039120183596759,0.5554637206007078,0.8917538769431609,2.1985887451172186,F,0.30303030303030304,-0.3939393939393939,0.0,0.45454545454545453,0.5151515151515151,0.7878787878787878,0.015078787878787879,215,5.810810810810811,2.836421783123064,0,Barrett Hayton,ARI,33,0.19918473475302326,-0.20892502510100472,0.0,0.010026376340309047,0.2922250442266263,0.2723142378246033,0.24632075288876015,1.5146433680398101,0.0
5,5,8,0.30232,1,30,5,Parise,0,8,8470610,-7,10,0.33333,L,0,2,20232024,0,0,0.1,L,50,Zach Parise,COL,778.0333,20,25,0.6497862896539309,1.2023125864580955,0.0,0.30671914572218084,0.8595864638818419,0.649786289653931,0.6798692684790382,F,0.3333333333333333,-0.23333333333333334,0.0,0.8333333333333334,0.6666666666666666,0.26666666666666666,0.010077333333333332,13,0.31707317073170727,0.7469947722494417,0,Zach Parise,COL,30,0.2020463713535014,-0.10594923480349146,0.0,0.007711935167035393,0.44812830676007936,0.40409274270700274,0.15874251149799767,0.18149634776722418,0.0
33,5,22,0,0,82,10,Burns,0,20,8470613,19,43,0.52439,D,4,20,20232024,1,1,0.05405,R,185,Brent Burns,CAR,1290.0487,41,87,0.7526475182541208,1.3370770859785535,0.1097560975609756,0.0,1.0859138107065243,0.7199254703973387,0.7251740852350486,D,0.524390243902439,0.23170731707317074,0.012195121951219513,1.0609756097560976,0.5,0.24390243902439024,0.0,0,0.0,0.0,0,Brent Burns,CAR,82,0.299198919600676,0.09914406266841343,0.010989010989010988,0.0,0.5086382784899115,0.2907102712331422,0.14137845050643655,0.0,0.0
4,4,8,0.38888,0,57,4,Martin,0,43,8474709,7,8,0.14035,L,0,0,20232024,0,0,0.08333,L,48,Matt Martin,NYI,558.7543,151,29,0.3473506995302337,0.7026310313859921,0.0,0.3013887767034583,0.7284399821763758,1.933011722223062,1.5478417543938785,F,0.14035087719298245,0.12280701754385964,0.0,0.5087719298245614,2.6491228070175437,0.7543859649122807,0.006822456140350877,10,0.15873015873015875,0.44387718901935125,12,Matt Martin,NYI,57,0.10416803675681252,0.07212779238722736,0.0,0.005242442736929704,0.29435325210652563,0.9032090758265547,0.2960882337418739,0.10993328237144924,0.21052631578947367
18,8,26,0.4523,2,67,8,McBain,1,50,8480855,8,26,0.38805,C,0,0,20232024,0,0,0.14285,L,56,Jack McBain,ARI,757.4626,204,42,0.690127046071456,1.0583342030588554,0.0,0.4629086051779596,0.8610271702600576,2.0835735363122567,1.538978955779134,F,0.3880597014925373,0.11940298507462686,0.0,0.6268656716417911,3.044776119402985,0.746268656716418,0.006750746268656716,298,4.197183098591549,2.305044793856764,8,Jack McBain,ARI,67,0.22960386462931662,0.058009522893407744,0.0,0.00461460561839781,0.33683853823272963,0.9874180341566717,0.2939247113560306,1.269932288480036,0.11940298507462686
15,11,22,0.48,3,70,13,Atkinson,0,27,8474715,-22,28,0.4,R,2,6,20232024,0,0,0.07428,R,175,Cam Atkinson,PHI,956.7285,35,46,0.7250615737399725,0.978962382800675,0.0,0.3981309393879846,0.8261047025600547,0.7511895328648518,0.9753073822113306,F,0.4,-0.3142857142857143,0.0,0.6571428571428571,0.5,0.38571428571428573,0.006857142857142857,12,0.16438356164383566,0.3706232673553065,1,Cam Atkinson,PHI,70,0.23187578118315566,-0.15881338474000178,0.0,0.004904506912739154,0.3598604484297065,0.28552020818787494,0.19526798167608916,0.11993343872019833,0.014285714285714285
5,0,2,0,0,16,0,Spurgeon,0,2,8474716,5,5,0.3125,D,0,3,20232024,0,0,0.0,R,21,Jared Spurgeon,MIN,1399.625,14,29,0.46351240544347894,1.3564084008881692,0.0,0.0,1.9754350786598884,1.165922381636102,0.4841229182759271,D,0.3125,0.3125,0.0,1.8125,0.875,0.125,0.0,0,0.0,0.0,0,Jared Spurgeon,MIN,16,0.21352740081851584,0.13261707940024897,0.0,0.0,0.6091546117068483,0.4039849292009437,0.08422482966923639,0.0,0.0
10,9,18,0,2,54,12,Perry,0,46,8470621,-6,22,0.4074,R,3,4,20232024,0,0,0.14634,R,82,Corey Perry,"CHI,EDM",802.9259,43,17,0.593748871921533,1.3698697784375504,0.0,0.0,0.603203610181568,0.969528897237661,1.7257033714402592,F,0.4074074074074074,-0.1111111111111111,0.0,0.3148148148148148,0.7962962962962963,0.8518518518518519,0.0,0,0.0,0.0,15,Corey Perry,"CHI,EDM",54,0.25562835813412,-0.04688490149208384,0.0,0.0,0.19636608401796263,0.4043080035094342,0.3125255157173373,0.0,0.2777777777777778
10,1,11,0,1,82,1,Bahl,0,82,8480860,1,11,0.13414,D,0,0,20232024,0,0,0.01587,L,63,Kevin Bahl,NJD,1043.7926,151,103,0.37488844265705856,1.2542017424273944,0.0,0.0,1.0798709905981885,1.996762698232255,2.095290887308735,D,0.13414634146341464,0.012195121951219513,0.0,1.2560975609756098,1.8414634146341464,1.0,0.0,0,0.0,0.0,4,Kevin Bahl,NJD,82,0.0975688916288862,0.005409951434997751,0.0,0.0,0.6039305161972308,0.6144842285044451,0.3230714128032958,0.0,0.04878048780487805
60,9,45,0,4,79,10,Dobson,0,36,8480865,12,70,0.88607,D,1,24,20232024,0,1,0.05747,R,174,Noah Dobson,NYI,1470.5696,84,180,0.9411458377438537,1.6845433411539892,0.0,0.0,1.6834015357757461,0.9979951060469379,0.951979527947502,D,0.8860759493670886,0.1518987341772152,0.0,2.278481012658228,1.0632911392405062,0.45569620253164556,0.0,0,0.0,0.0,0,Noah Dobson,NYI,79,0.456470571215274,0.05658270881628581,0.0,0.0,0.8491017770844125,0.5321790509008018,0.23345337182445156,0.0,0.0
2,0,2,0.44,0,45,0,Groulx,0,22,8480870,-9,2,0.04444,C,0,0,20232024,0,0,0.0,L,32,Bo Groulx,ANA,731.3111,101,30,0.20608041101101562,0.8844332774281063,0.0,0.4502384586557837,0.7888106377466152,1.2139111363331256,1.0460979818613176,F,0.044444444444444446,-0.2,0.0,0.6666666666666666,2.2444444444444445,0.4888888888888889,0.009777777777777778,131,2.6200000000000006,2.5759658382827983,0,Bo Groulx,ANA,45,0.03685031614698741,-0.10613270440275925,0.0,0.006742186238007186,0.3726871098589139,1.0137915689614763,0.2389371834696552,0.7326691916212883,0.0
9,1,6,0,0,35,1,Boqvist,0,0,8480871,-8,10,0.28571,D,0,4,20232024,0,0,0.02222,R,45,Adam Boqvist,CBJ,1097.0,11,42,0.5642405045180429,1.4944796377853737,0.0,0.0,1.008535005412731,0.5742786069211937,0.0,D,0.2857142857142857,-0.22857142857142856,0.0,1.2,0.3142857142857143,0.0,0.0,0,0.0,0.0,0,Adam Boqvist,CBJ,35,0.18265368074094013,-0.09163090574447694,0.0,0.0,0.5974503788911629,0.1996379248907922,0.0,0.0,0.0
20,3,18,0,1,68,3,Sandin,0,24,8480873,-13,23,0.33823,D,0,5,20232024,0,0,0.03797,L,79,Rasmus Sandin,WSH,1267.2352,75,106,0.5032334891843726,1.2278310975668638,0.0,0.0,1.3760808900340689,1.0166222313355509,0.7624400821656308,D,0.3382352941176471,-0.19117647058823528,0.0,1.5588235294117647,1.1029411764705883,0.35294117647058826,0.0,0,0.0,0.0,3,Rasmus Sandin,WSH,68,0.2250051615741793,-0.0858128207282094,0.0,0.0,0.656048174096217,0.5469250310407132,0.20025712081905517,0.0,0.04411764705882353
17,2,17,0,0,59,2,Lundkvist,0,16,8480878,13,19,0.32203,D,0,2,20232024,0,0,0.02739,R,73,Nils Lundkvist,DAL,846.3728,44,38,0.5949128398231949,1.1654314195031241,0.0,0.0,0.7538086765402406,0.8555545399406078,0.7774471146562519,D,0.3220338983050847,0.22033898305084745,0.0,0.6440677966101694,0.7457627118644068,0.2711864406779661,0.0,0,0.0,0.0,0,Nils Lundkvist,DAL,59,0.2019131643211199,0.10175292602958814,0.0,0.0,0.3672394858262018,0.4019082682895847,0.15257075073674525,0.0,0.0
4,9,13,0.51377,3,81,11,Stenlund,0,62,8478831,-10,15,0.18518,C,0,0,20232024,2,2,0.1358,R,81,Kevin Stenlund,FLA,756.2469,83,55,0.47430549906909975,0.8222630027331712,0.15518277888859905,0.5381670746161674,1.0162526235682305,1.0883820661992183,1.4252710804604258,F,0.18518518518518517,-0.12345679012345678,0.024691358024691357,0.6790123456790124,1.0246913580246915,0.7654320987654321,0.006342839506172839,590,5.315315315315316,2.818797846063575,0,Kevin Stenlund,FLA,81,0.12560842057640975,-0.06774916131112069,0.021374416651576907,0.004123634948924924,0.33676947905334464,0.49066278369723487,0.31560682223618425,1.3918818250079286,0.0
