assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,hits,blockedShots,points_sd,plusMinus_sd,shg_sd,faceoffPctg_sd,blocks_sd,hits_sd,pim_sd,position,points_avg,plusMinus_avg,shg_avg,blocks_avg,hits_avg,pim_avg,faceoffPctg_avg
6,1,7,0,1,41,1,Samuelsson,0,26,8480807,4,7,0.17073,D,0,0,20232024,0,0,0.02272,L,44,Mattias Samuelsson,BUF,1230.0,106,87,0.3762743565985735,1.2841411298622616,0.0,0.0,2.0145219362833466,1.8209567273102532,0.9306723916262886,D,0.17073170731707318,0.0975609756097561,0.0,2.1219512195121952,2.5853658536585367,0.6341463414634146,0.0
8,1,4,0,0,36,1,Evans,0,20,8482858,-5,9,0.25,D,0,5,20232024,0,0,0.02272,L,44,Ryker Evans,SEA,1150.7222,62,38,0.4930066485916347,1.134136425699645,0.0,0.0,0.9702360664762766,1.5204369092671124,1.0122703976826999,D,0.25,-0.1388888888888889,0.0,1.0555555555555556,1.7222222222222223,0.5555555555555556,0.0
0,0,0,0.26829,0,7,0,Ostapchuk,0,0,8482859,-1,0,0.0,C,0,0,20232024,0,0,0.0,L,5,Zack Ostapchuk,OTT,629.8571,13,6,0.0,0.34992710611188266,0.0,0.32957079612503565,1.3552618543578767,0.6388765649999398,0.0,F,0.0,-0.14285714285714285,0.0,0.8571428571428571,1.8571428571428572,0.0,0.03832714285714285
16,9,22,0.49035,1,80,12,Veleno,0,25,8480813,-16,28,0.35,C,3,5,20232024,0,1,0.13953,L,86,Joseph Veleno,DET,837.3875,108,35,0.5499999999999997,0.8573214099741122,0.0,0.4919083354420345,0.6091746465505602,1.235920709430828,1.0558616149856002,F,0.35,-0.2,0.0,0.4375,1.35,0.3125,0.006129375
2,0,1,0,0,7,0,Graf,0,0,8484911,-4,2,0.28571,R,0,1,20232024,0,0,0.0,R,7,Collin Graf,SJS,995.7142,5,7,0.45175395145262565,1.3997084244475304,0.0,0.0,0.9258200997725514,0.6998542122237652,0.0,F,0.2857142857142857,-0.5714285714285714,0.0,1.0,0.7142857142857143,0.0,0.0
22,8,28,0,3,80,8,Miller,1,49,8480817,5,30,0.375,D,0,1,20232024,0,1,0.08333,L,96,K'Andre Miller,NYR,1293.7375,148,117,0.6959705453537527,1.4084011324903143,0.0,0.0,1.1720041595489321,1.4150971698084907,1.8674431048896767,D,0.375,0.0625,0.0,1.4625,1.85,0.6125,0.0
25,1,26,0,0,78,1,Brodie,0,40,8474673,17,26,0.33333,D,0,0,20232024,0,0,0.01923,L,52,TJ Brodie,TOR,1303.2692,41,159,0.5469417694282444,1.4290703083082026,0.0,0.0,1.4272288704061133,0.7633320844412407,1.3372722882466965,D,0.3333333333333333,0.21794871794871795,0.0,2.0384615384615383,0.5256410256410257,0.5128205128205128,0.0
10,10,19,0.22058,3,72,13,Zadina,0,18,8480821,-44,23,0.31944,R,3,4,20232024,0,0,0.09489,L,137,Filip Zadina,SJS,800.3888,55,28,0.6836663596799429,1.2753600314721107,0.0,0.2705706611113131,0.6136311676215144,0.9645530852788704,0.8122328620674136,F,0.3194444444444444,-0.6111111111111112,0.0,0.3888888888888889,0.7638888888888888,0.25,0.003063611111111111
52,17,49,0.38461,4,81,23,Nyquist,0,8,8474679,7,75,0.92592,R,5,24,20232024,1,2,0.15032,L,153,Gustav Nyquist,NSH,1064.5432,36,38,0.8429486427215587,1.3895334581127419,0.1104231099999897,0.3619776784049048,0.787030985210332,0.7535922203472523,0.43333157468603073,F,0.9259259259259259,0.08641975308641975,0.012345679012345678,0.4691358024691358,0.4444444444444444,0.09876543209876543,0.0047482716049382714
2,1,3,0,0,39,1,Alexeyev,0,6,8480823,-8,3,0.07692,D,0,0,20232024,0,0,0.05,L,20,Alexander Alexeyev,WSH,821.7692,48,59,0.26646935501059643,1.0664940688761755,0.0,0.0,1.5337534798705825,1.4929155515907317,0.532938710021193,D,0.07692307692307693,-0.20512820512820512,0.0,1.5128205128205128,1.2307692307692308,0.15384615384615385,0.0
15,11,24,0.51547,0,79,12,Kotkaniemi,0,36,8480829,-4,27,0.34177,C,1,2,20232024,0,1,0.09375,L,128,Jesperi Kotkaniemi,CAR,778.7468,56,33,0.61389142546745,0.8404148188707756,0.0,0.5762984806690689,0.5649598380866179,0.9955839039106678,0.8972174757807265,F,0.34177215189873417,-0.05063291139240506,0.0,0.4177215189873418,0.7088607594936709,0.45569620253164556,0.006524936708860759
33,14,35,0.5,8,59,19,Svechnikov,0,58,8480830,13,52,0.88135,R,5,17,20232024,0,0,0.13194,L,144,Andrei Svechnikov,CAR,1018.7796,142,22,0.9035663006957178,1.179885036200482,0.0,0.2583008585445453,0.5792544912079681,1.8786818681246231,1.241807395526386,F,0.8813559322033898,0.22033898305084745,0.0,0.3728813559322034,2.406779661016949,0.9830508474576272,0.00847457627118644
9,1,9,0,0,30,1,Emberson,0,6,8480834,-4,10,0.33333,D,0,1,20232024,0,0,0.03225,R,31,Ty Emberson,SJS,1112.9666,94,46,0.47140452079103157,1.3597385369580761,0.0,0.0,1.1756794725698934,1.7269111795984828,0.5999999999999996,D,0.3333333333333333,-0.13333333333333333,0.0,1.5333333333333334,3.1333333333333333,0.2,0.0
19,6,20,0.55271,0,74,8,Drury,0,33,8480835,4,27,0.36486,C,2,7,20232024,0,0,0.07547,L,106,Jack Drury,CAR,736.7432,30,35,0.534595687698716,0.7865747141002836,0.0,0.5692545702182744,0.7393015873832386,0.5675675675675674,1.140671825414468,F,0.36486486486486486,0.05405405405405406,0.0,0.47297297297297297,0.40540540540540543,0.44594594594594594,0.007469054054054055
39,14,39,0,2,81,20,Dahlin,1,66,8480839,-3,59,0.72839,D,6,20,20232024,0,0,0.0851,L,235,Rasmus Dahlin,BUF,1525.3456,195,154,0.7537944455542588,1.460969105430817,0.0,0.0,1.3389228974159841,1.6980582794589116,1.6563466499998436,D,0.7283950617283951,-0.037037037037037035,0.0,1.9012345679012346,2.4074074074074074,0.8148148148148148,0.0
15,2,16,0,1,82,2,Suter,0,28,8470600,14,17,0.20731,D,0,0,20232024,0,1,0.0196,L,102,Ryan Suter,DAL,1136.3902,86,111,0.4616461763597003,1.4038698957227476,0.0,0.0,1.2234691900544499,1.1571879184659966,0.9268292682926834,D,0.2073170731707317,0.17073170731707318,0.0,1.353658536585366,1.048780487804878,0.34146341463414637,0.0
4,5,9,0.625,4,72,11,Carter,0,12,8470604,-7,15,0.20833,C,4,4,20232024,2,2,0.12222,R,90,Jeff Carter,PIT,754.2361,83,33,0.43898557303553104,0.7102370930858665,0.16433554953054472,0.6702683922153881,0.6441510347391792,1.2322035616260614,0.5527707983925667,F,0.20833333333333334,-0.09722222222222222,0.027777777777777776,0.4583333333333333,1.1527777777777777,0.16666666666666666,0.008680555555555556
1,0,1,0.46706,0,28,0,Kupari,0,4,8480845,-5,1,0.03571,C,0,0,20232024,0,0,0.0,R,28,Rasmus Kupari,WPG,548.4642,24,10,0.18557687223952257,0.6008072800450257,0.0,0.44933198124439716,0.5486532677049006,0.7889543583705186,0.5150787536377127,F,0.03571428571428571,-0.17857142857142858,0.0,0.35714285714285715,0.8571428571428571,0.14285714285714285,0.016680714285714285
7,2,9,0.41517,0,42,2,Dellandrea,0,23,8480848,-10,9,0.21428,C,0,0,20232024,0,0,0.03773,R,53,Ty Dellandrea,DAL,760.2857,63,17,0.5578749768504754,1.191428190780648,0.0,0.4814008126202165,0.6568149630539865,1.2583057392117916,1.1588660498702827,F,0.21428571428571427,-0.23809523809523808,0.0,0.40476190476190477,1.5,0.5476190476190477,0.009885
7,2,8,0.4976,0,33,3,Hayton,0,26,8480849,-13,10,0.30303,C,1,2,20232024,0,0,0.04545,L,66,Barrett Hayton,ARI,1020.8181,17,15,0.521353046487432,0.8855538906789368,0.0,0.5039120183596759,0.5554637206007078,0.8917538769431609,2.1985887451172186,F,0.30303030303030304,-0.3939393939393939,0.0,0.45454545454545453,0.5151515151515151,0.7878787878787878,0.015078787878787879
5,5,8,0.30232,1,30,5,Parise,0,8,8470610,-7,10,0.33333,L,0,2,20232024,0,0,0.1,L,50,Zach Parise,COL,778.0333,20,25,0.6497862896539309,1.2023125864580955,0.0,0.30671914572218084,0.8595864638818419,0.649786289653931,0.6798692684790382,F,0.3333333333333333,-0.23333333333333334,0.0,0.8333333333333334,0.6666666666666666,0.26666666666666666,0.010077333333333332
33,5,22,0,0,82,10,Burns,0,20,8470613,19,43,0.52439,D,4,20,20232024,1,1,0.05405,R,185,Brent Burns,CAR,1290.0487,41,87,0.7526475182541208,1.3370770859785535,0.1097560975609756,0.0,1.0859138107065243,0.7199254703973387,0.7251740852350486,D,0.524390243902439,0.23170731707317074,0.012195121951219513,1.0609756097560976,0.5,0.24390243902439024,0.0
4,4,8,0.38888,0,57,4,Martin,0,43,8474709,7,8,0.14035,L,0,0,20232024,0,0,0.08333,L,48,Matt Martin,NYI,558.7543,151,29,0.3473506995302337,0.7026310313859921,0.0,0.3013887767034583,0.7284399821763758,1.933011722223062,1.5478417543938785,F,0.14035087719298245,0.12280701754385964,0.0,0.5087719298245614,2.6491228070175437,0.7543859649122807,0.006822456140350877
18,8,26,0.4523,2,67,8,McBain,1,50,8480855,8,26,0.38805,C,0,0,20232024,0,0,0.14285,L,56,Jack McBain,ARI,757.4626,204,42,0.690127046071456,1.0583342030588554,0.0,0.4629086051779596,0.8610271702600576,2.0835735363122567,1.538978955779134,F,0.3880597014925373,0.11940298507462686,0.0,0.6268656716417911,3.044776119402985,0.746268656716418,0.006750746268656716
15,11,22,0.48,3,70,13,Atkinson,0,27,8474715,-22,28,0.4,R,2,6,20232024,0,0,0.07428,R,175,Cam Atkinson,PHI,956.7285,35,46,0.7250615737399725,0.978962382800675,0.0,0.3981309393879846,0.8261047025600547,0.7511895328648518,0.9753073822113306,F,0.4,-0.3142857142857143,0.0,0.6571428571428571,0.5,0.38571428571428573,0.006857142857142857
5,0,2,0,0,16,0,Spurgeon,0,2,8474716,5,5,0.3125,D,0,3,20232024,0,0,0.0,R,21,Jared Spurgeon,MIN,1399.625,14,29,0.46351240544347894,1.3564084008881692,0.0,0.0,1.9754350786598884,1.165922381636102,0.4841229182759271,D,0.3125,0.3125,0.0,1.8125,0.875,0.125,0.0
10,9,18,0,2,54,12,Perry,0,46,8470621,-6,22,0.4074,R,3,4,20232024,0,0,0.14634,R,82,Corey Perry,"CHI,EDM",802.9259,43,17,0.593748871921533,1.3698697784375504,0.0,0.0,0.603203610181568,0.969528897237661,1.7257033714402592,F,0.4074074074074074,-0.1111111111111111,0.0,0.3148148148148148,0.7962962962962963,0.8518518518518519,0.0
10,1,11,0,1,82,1,Bahl,0,82,8480860,1,11,0.13414,D,0,0,20232024,0,0,0.01587,L,63,Kevin Bahl,NJD,1043.7926,151,103,0.37488844265705856,1.2542017424273944,0.0,0.0,1.0798709905981885,1.996762698232255,2.095290887308735,D,0.13414634146341464,0.012195121951219513,0.0,1.2560975609756098,1.8414634146341464,1.0,0.0
60,9,45,0,4,79,10,Dobson,0,36,8480865,12,70,0.88607,D,1,24,20232024,0,1,0.05747,R,174,Noah Dobson,NYI,1470.5696,84,180,0.9411458377438537,1.6845433411539892,0.0,0.0,1.6834015357757461,0.9979951060469379,0.951979527947502,D,0.8860759493670886,0.1518987341772152,0.0,2.278481012658228,1.0632911392405062,0.45569620253164556,0.0
2,0,2,0.44,0,45,0,Groulx,0,22,8480870,-9,2,0.04444,C,0,0,20232024,0,0,0.0,L,32,Bo Groulx,ANA,731.3111,101,30,0.20608041101101562,0.8844332774281063,0.0,0.4502384586557837,0.7888106377466152,1.2139111363331256,1.0460979818613176,F,0.044444444444444446,-0.2,0.0,0.6666666666666666,2.2444444444444445,0.4888888888888889,0.009777777777777778
9,1,6,0,0,35,1,Boqvist,0,0,8480871,-8,10,0.28571,D,0,4,20232024,0,0,0.02222,R,45,Adam Boqvist,CBJ,1097.0,11,42,0.5642405045180429,1.4944796377853737,0.0,0.0,1.008535005412731,0.5742786069211937,0.0,D,0.2857142857142857,-0.22857142857142856,0.0,1.2,0.3142857142857143,0.0,0.0
20,3,18,0,1,68,3,Sandin,0,24,8480873,-13,23,0.33823,D,0,5,20232024,0,0,0.03797,L,79,Rasmus Sandin,WSH,1267.2352,75,106,0.5032334891843726,1.2278310975668638,0.0,0.0,1.3760808900340689,1.0166222313355509,0.7624400821656308,D,0.3382352941176471,-0.19117647058823528,0.0,1.5588235294117647,1.1029411764705883,0.35294117647058826,0.0
17,2,17,0,0,59,2,Lundkvist,0,16,8480878,13,19,0.32203,D,0,2,20232024,0,0,0.02739,R,73,Nils Lundkvist,DAL,846.3728,44,38,0.5949128398231949,1.1654314195031241,0.0,0.0,0.7538086765402406,0.8555545399406078,0.7774471146562519,D,0.3220338983050847,0.22033898305084745,0.0,0.6440677966101694,0.7457627118644068,0.2711864406779661,0.0
4,9,13,0.51377,3,81,11,Stenlund,0,62,8478831,-10,15,0.18518,C,0,0,20232024,2,2,0.1358,R,81,Kevin Stenlund,FLA,756.2469,83,55,0.47430549906909975,0.8222630027331712,0.15518277888859905,0.5381670746161674,1.0162526235682305,1.0883820661992183,1.4252710804604258,F,0.18518518518518517,-0.12345679012345678,0.024691358024691357,0.6790123456790124,1.0246913580246915,0.7654320987654321,0.006342839506172839
8,2,10,0.4375,0,60,2,Lauko,0,32,8480880,-3,10,0.16666,C,0,0,20232024,0,0,0.04651,L,43,Jakub Lauko,BOS,589.25,176,24,0.372677996249965,0.6689544080129829,0.0,0.30043552009725977,0.7348469228349533,1.8245242911205346,1.297005097222915,F,0.16666666666666666,-0.05,0.0,0.4,2.933333333333333,0.5333333333333333,0.007291666666666667
5,0,5,0,0,37,0,Lilleberg,0,16,8482929,-15,5,0.13513,D,0,0,20232024,0,0,0.0,L,31,Emil Lilleberg,TBL,972.2702,105,48,0.34186785515333834,0.9989037087879095,0.0,0.0,1.061993659696676,1.9103348158997073,0.8233268222555579,D,0.13513513513513514,-0.40540540540540543,0.0,1.2972972972972974,2.8378378378378377,0.43243243243243246,0.0
10,4,13,0,0,72,4,Bernard-Docker,0,25,8480879,-7,14,0.19444,D,0,0,20232024,0,1,0.07843,R,51,Jacob Bernard-Docker,OTT,941.6111,62,156,0.39577241246597233,1.107546364996646,0.0,0.0,1.7873008824606016,0.9325227961996958,0.9451590433805042,D,0.19444444444444445,-0.09722222222222222,0.0,2.1666666666666665,0.8611111111111112,0.3472222222222222,0.0
16,1,8,0,0,72,1,Addison,0,72,8480884,-38,17,0.23611,D,0,9,20232024,0,0,0.01075,R,93,Calen Addison,"MIN,SJS",1035.875,48,83,0.4857141236123809,1.1543663752877864,0.0,0.0,1.1626086833570803,0.97182531580755,3.2829526005987018,D,0.2361111111111111,-0.5277777777777778,0.0,1.1527777777777777,0.6666666666666666,1.0,0.0
11,3,14,0,0,56,3,Harris,0,22,8480887,-5,14,0.25,D,0,0,20232024,0,0,0.06976,L,43,Jordan Harris,MTL,1048.3214,26,86,0.6050383695034791,0.9687397135727746,0.0,0.0,1.2951045974620534,0.778374811346549,0.7945926950459641,D,0.25,-0.08928571428571429,0.0,1.5357142857142858,0.4642857142857143,0.39285714285714285,0.0
22,3,25,0,0,82,3,Borgen,0,65,8478840,-5,25,0.30487,D,0,0,20232024,0,0,0.03092,R,97,Will Borgen,SEA,1055.2682,195,111,0.5985556678930748,1.1929422631911217,0.0,0.0,1.1302055847900156,1.5899090624588428,1.8853595431062182,D,0.3048780487804878,-0.06097560975609756,0.0,1.353658536585366,2.3780487804878048,0.7926829268292683,0.0
35,4,26,0,2,77,4,Krug,0,32,8476792,-31,39,0.50649,D,0,13,20232024,0,0,0.02469,L,162,Torey Krug,STL,1317.6753,64,111,0.8315745762899803,1.5054855562220628,0.0,0.0,1.211347928972574,0.8589119877291665,0.811454511782509,D,0.5064935064935064,-0.4025974025974026,0.0,1.4415584415584415,0.8311688311688312,0.4155844155844156,0.0
16,5,21,0,2,65,5,Kesselring,0,66,8480891,11,21,0.32307,D,0,0,20232024,0,0,0.06578,R,76,Michael Kesselring,ARI,947.5692,106,59,0.46765182010986656,1.2224720323273186,0.0,0.0,0.8896512181415981,1.3424344220537523,2.1590048112841074,D,0.3230769230769231,0.16923076923076924,0.0,0.9076923076923077,1.6307692307692307,1.0153846153846153,0.0
19,14,29,0.32911,1,78,23,Marchenko,0,14,8480893,-5,42,0.53846,R,9,13,20232024,0,0,0.11917,R,193,Kirill Marchenko,CBJ,984.8333,55,39,0.7284037287867586,1.1133196328392043,0.0,0.37925113998114685,0.7966275068156915,0.8639351584016132,0.5716281233232811,F,0.5384615384615384,-0.0641025641025641,0.0,0.5,0.7051282051282052,0.1794871794871795,0.004219358974358975
16,3,18,0,2,73,4,Carrier,0,44,8478851,7,20,0.27397,D,0,1,20232024,1,1,0.05194,R,77,Alexandre Carrier,NSH,1128.0136,60,137,0.5036925016671298,1.2068796351516031,0.11623673115395307,0.0,1.4136827014075541,0.881195728004131,0.9755887021788958,D,0.273972602739726,0.0958904109589041,0.0136986301369863,1.8767123287671232,0.821917808219178,0.6027397260273972,0.0
0,1,1,0,0,34,1,Steen,0,4,8479546,-2,1,0.02941,C,0,0,20232024,0,0,0.04166,R,24,Oskar Steen,BOS,544.2058,79,19,0.16895772489817729,0.5911691541835818,0.0,0.0,0.7352941176470588,1.5665734100689146,0.4705882352941178,F,0.029411764705882353,-0.058823529411764705,0.0,0.5588235294117647,2.323529411764706,0.11764705882352941,0.0
0,1,1,0,0,31,1,Shea,0,6,8478854,1,1,0.03225,D,0,0,20232024,0,0,0.05882,L,17,Ryan Shea,PIT,757.4838,24,24,0.17668469596940853,0.9994795732148174,0.0,0.0,0.8691737796972567,0.974172185196226,0.7795513531351338,D,0.03225806451612903,0.03225806451612903,0.0,0.7741935483870968,0.7741935483870968,0.1935483870967742,0.0
27,19,42,0.2,3,82,20,Garland,0,35,8478856,19,47,0.57317,R,1,5,20232024,0,0,0.1,R,200,Conor Garland,VAN,872.3048,53,34,0.7330272647389617,1.003637050417556,0.0,0.12312846413140022,0.6038740684458508,1.016593441286215,1.554148561540524,F,0.573170731707317,0.23170731707317074,0.0,0.4146341463414634,0.6463414634146342,0.4268292682926829,0.0024390243902439024
14,3,16,0,0,82,3,Mikkola,0,69,8478859,11,17,0.20731,D,0,0,20232024,0,1,0.03225,L,93,Niko Mikkola,FLA,1202.2073,198,124,0.46164617635970007,1.1236069437085323,0.0,0.0,1.3725879281357571,1.7175650625812922,1.9721816086359831,D,0.2073170731707317,0.13414634146341464,0.0,1.5121951219512195,2.4146341463414633,0.8414634146341463,0.0
50,27,55,0,8,75,46,Kaprizov,2,36,8478864,11,96,1.28,L,19,41,20232024,0,0,0.16606,L,277,Kirill Kaprizov,MIN,1294.6133,55,38,1.1261734620681965,1.5204677642824995,0.0,0.0,0.6999682532483567,0.9140872800534721,1.1238030669709593,F,1.28,0.14666666666666667,0.0,0.5066666666666667,0.7333333333333333,0.48,0.0
7,3,10,0,0,44,3,Xhekaj,0,81,8482964,6,10,0.22727,D,0,0,20232024,0,0,0.04918,L,61,Arber Xhekaj,MTL,955.6363,125,49,0.41907020260422206,1.2171298035450806,0.0,0.0,1.1122440275674685,1.4451043029072301,3.14746060570467,D,0.22727272727272727,0.13636363636363635,0.0,1.1136363636363635,2.840909090909091,1.8409090909090908,0.0
1,9,10,0.56012,1,81,10,Glendening,0,39,8476822,-2,11,0.1358,C,0,0,20232024,1,1,0.17543,R,57,Luke Glendening,TBL,696.9753,121,53,0.37689722277712917,0.7196588465081317,0.11042310999998972,0.5731920820649671,0.788192083926537,1.3799575659080068,2.0191130622872597,F,0.13580246913580246,-0.024691358024691357,0.012345679012345678,0.654320987654321,1.4938271604938271,0.48148148148148145,0.006915061728395061
34,16,41,0.33333,5,76,20,Terry,1,24,8478873,-10,54,0.71052,R,4,13,20232024,0,0,0.11627,R,172,Troy Terry,ANA,1097.2763,17,30,0.943339385733417,1.2910838496880084,0.0,0.25540480636108664,0.7085743167282238,0.5025902435469545,0.9206766149755742,F,0.7105263157894737,-0.13157894736842105,0.0,0.39473684210526316,0.2236842105263158,0.3157894736842105,0.004385921052631579
0,0,0,0,0,2,0,Gaudette,0,4,8478874,0,0,0.0,R,0,0,20232024,0,0,,R,0,Adam Gaudette,STL,588.0,4,1,0.0,0.0,0.0,0.0,0.5,0.0,2.0,F,0.0,0.0,0.0,0.5,2.0,2.0,0.0
22,9,28,0.47834,1,80,11,Gourde,0,62,8476826,-11,33,0.4125,C,0,2,20232024,2,3,0.07051,L,156,Yanni Gourde,SEA,1046.8625,156,52,0.6060888961200331,1.2221267323808938,0.22220486043288945,0.48478692525916733,0.852936105461599,1.4568802284333466,2.1504360023027886,F,0.4125,-0.1375,0.025,0.65,1.95,0.775,0.00597925
17,6,22,0,1,77,6,Gavrikov,1,28,8478882,9,23,0.2987,D,0,0,20232024,0,1,0.05263,L,114,Vladislav Gavrikov,LAK,1237.0129,55,114,0.5597990146039562,1.3861469157533854,0.0,0.0,1.1909876901932859,1.0913728142417907,1.2782810181157684,D,0.2987012987012987,0.11688311688311688,0.0,1.4805194805194806,0.7142857142857143,0.36363636363636365,0.0
22,11,32,0.52941,2,82,14,Appleton,0,26,8478891,16,36,0.43902,C,2,2,20232024,1,2,0.11475,R,122,Mason Appleton,WPG,962.878,106,44,0.6457659656035964,1.0527435051174254,0.10975609756097561,0.29542393463005895,0.7018290034116174,1.2443805872023508,0.7944632914586506,F,0.43902439024390244,0.1951219512195122,0.012195121951219513,0.5365853658536586,1.2926829268292683,0.3170731707317073,0.006456219512195122
51,6,38,0,0,72,7,Rielly,0,27,8476853,7,58,0.80555,D,1,20,20232024,0,0,0.04046,L,173,Morgan Rielly,TOR,1424.4722,98,137,0.7752936520529369,1.6343510623674848,0.0,0.0,1.2600674830057295,1.2616738832417518,1.851707170274081,D,0.8055555555555556,0.09722222222222222,0.0,1.9027777777777777,1.3611111111111112,0.375,0.0
8,0,8,0,0,74,0,Lyubushkin,0,57,8480950,-11,8,0.1081,D,0,0,20232024,0,0,0.0,R,47,Ilya Lyubushkin,"ANA,TOR",1027.4864,176,168,0.3105168998128662,1.2593695594872218,0.0,0.0,1.6216216216216215,1.649755941841282,2.1216216216216224,D,0.10810810810810811,-0.14864864864864866,0.0,2.27027027027027,2.3783783783783785,0.7702702702702703,0.0
23,2,21,0,0,73,3,Lindholm,0,63,8476854,18,26,0.35616,D,1,5,20232024,0,0,0.0303,L,99,Hampus Lindholm,BOS,1397.2191,49,100,0.5821514893390625,1.431359368427017,0.0,0.0,1.0917730874066454,0.8609455541079809,1.6495335039441499,D,0.3561643835616438,0.2465753424657534,0.0,1.36986301369863,0.6712328767123288,0.863013698630137,0.0
