playerId,playerName,position,team,gp,points,plusMinus,shg,faceoffPctg,blocks,hits,pim
8482095,Tyler Kleven,D,OTT,79,0.09499576459533887,-0.06996101250620139,0.0,0,0.5526779994666955,0.593391429140513,0.17743193006529265
8484144,Connor Bedard,F,CHI,82,0.43662634856319005,-0.1805060070317093,0.0,0.0032426955900536126,0.26802926937150323,0.3246363385715891,0.2778296672515093
8480049,Dylan Samberg,D,WPG,60,0.2168044453656703,0.24026445684455228,0.0,0,0.8128120353184288,0.4885453513644861,0.17917233107001487
8482097,Jack Quinn,F,BUF,74,0.29406013717136975,-0.11321173568824719,0.0,0.0017296933854288009,0.20475834208887128,0.2998970543916401,0.13496967738974391
8484145,Zach Benson,F,BUF,75,0.23245528635439355,-0.012062181364343326,0.0,0.00210299329930948,0.24736128592744427,0.2777993951214961,0.28685613890902995
8482105,Jake Sanderson,D,OTT,80,0.3812571433912221,-0.07450479548898084,0.0,0,0.8720501543620486,0.27550008199410103,0.09824580879391617
8478010,Brayden Point,F,TBL,77,0.5262609273430182,0.08861998938822925,0.0,0.004207698447931259,0.32854711397270003,0.2037990103512944,0.05657329760337998
8484153,Leo Carlsson,F,ANA,76,0.32937647695336414,0.03587745170405733,0.01181191825331619,0.0037961154068936933,0.26776438802832464,0.2046392836084444,0.11671089819890595
8480058,Pierre-Olivier Joseph,D,"STL,PIT",47,0.05129158599940868,-0.2018946277529189,0.0,0,0.3927805746643736,0.3801179646302246,0.26589855657071276
8482109,Alexis Lafrenière,F,NYR,82,0.3259815438302066,-0.0703367692321492,0.0,0.0029878305228516456,0.20767566881895386,0.6313193900693965,0.1925074344618482
8482110,Dawson Mercer,F,NJD,82,0.2637761608226364,0.022612998796862575,0.010989010989010988,0.0036161223838991033,0.3801906341742133,0.27544400630121685,0.11679607204553479
8482111,Justin Barron,D,"MTL,NSH",62,0.14901616274798157,-0.12691714680783533,0.0,0,0.6037308804391494,0.5986322207633085,0.19322035650232447
8480064,Joshua Norris,F,"OTT,BUF",56,0.3532865864831678,-0.05110009557675801,0.043725710232195014,0.006214892607287457,0.44128378761575127,1.0050158418954878,0.3034600336928323
8482113,Anton Lundell,F,FLA,79,0.3339087100454285,0.10254115325701403,0.02187952237687174,0.004363869635820163,0.3724916566788467,0.6253848529185275,0.19406148603565967
8478013,Jake Walman,D,"SJS,EDM",65,0.3499714724130374,0.025167339444695822,0.0,0,0.7518129638094361,0.4453953645015301,0.2978723404255319
8482116,Tim Stützle,F,OTT,82,0.5062130090668074,0.0,0.0,0.0038401796959209042,0.32952091918156573,0.7242805436086683,0.2331172131308648
8480069,Cale Makar,D,COL,80,0.5485108714519766,0.1385801284999868,0.021623960282896607,0,0.6686618344143181,0.3552691671034002,0.11181160351110886
8478020,Michael Amadio,F,OTT,72,0.2398225360656027,0.0796340749002858,0.0,0.004603170602418134,0.3480850676540298,0.6091385240616853,0.1436217961238959
8484166,Adam Fantilli,F,CBJ,82,0.3690749608903703,0.020433797171479397,0.01098901098901099,0.0034895124218417705,0.3629178101031758,0.6109390825084628,0.13507021374651038
8482118,Sam Colangelo,F,ANA,32,0.22733899275351632,-0.05571069631617712,0.0,0.006623235366962107,0.2847820917498374,0.8151878959707921,0.04636549172075546
8480068,Ryan Poehling,F,PHI,68,0.26565451656966654,-0.02922338102967524,0.0,0.004899409228971187,0.5177366310783005,0.21872194323890073,0.13600966974841905
8482122,Brock Faber,D,MIN,78,0.23875656707941784,-0.011193338395471746,0.0,0,0.6232626215165739,0.27272727272727276,0.15575957236195936
8480074,Alexandre Texier,F,STL,31,0.23015992362118806,-0.048500919638991676,0.0,0.0,0.2089931355362611,0.35352288566196455,0.18586148521581045
8482124,Quinton Byfield,F,LAK,81,0.3555764608383754,0.08773818220224498,0.011117995384971583,0.0037563512367651806,0.2573218851803329,0.47160334978479385,0.2831865514990012
8482125,Alexander Holtz,F,VGK,53,0.1596146412801787,-0.03257695416537675,0.0,0.0035200106746373157,0.18526692470484124,0.37273020717208805,0.11907048799535243
8480078,Filip Chytil,F,"NYR,VAN",56,0.2762867803269609,-0.0565355374772435,0.0,0.005644884362841584,0.15872305070113424,0.20092714347056648,0.185311151770559
8482126,Emil Andrae,D,PHI,42,0.12141716201613581,-0.06010001133642082,0.0,0,0.5739074799106455,0.5248095210451634,0.21337644958718854
8480073,Erik Brannstrom,D,VAN,28,0.18736706399015393,-0.06362214396597582,0.0,0,0.6007501994370105,0.2973738657220362,0.279105052992466
8482132,Brett Berard,F,NYR,35,0.18265368074094013,-0.08454013019216507,0.0,0.009496392168161023,0.3385057625555165,0.7193447904658815,0.13968661233119245
8478038,Devon Toews,D,COL,76,0.32180466699173377,0.1519185204203175,0.0,0,0.6391449453716561,0.3067346301854862,0.18796755238275908
8478042,Viktor Arvidsson,F,EDM,67,0.24808651485176997,-0.019997590913943875,0.0,0.003610999808647091,0.22378528646932921,0.27134435777541105,0.2027353555695769
8478043,Sam Lafferty,F,BUF,60,0.08831541592139747,-0.1472136574690502,0.0,0.005598518435343194,0.17635793378629858,0.6816683255875653,0.2428845668353891
