playerId,faceoffWins,faceoff_avg,faceoff_sd,fights
8474641,681,6.611650485436896,4.039208347190614,2
8480789,6,0.16666666666666669,0.4409585518440984,2
8480796,0,0.0,0.0,1
8480797,30,0.3488372093023256,0.5860280543420536,4
8480798,127,1.6710526315789473,2.3585686889272086,0
8480800,0,0.0,0.0,0
8480801,203,2.416666666666666,1.7403361288181778,14
8480802,442,4.2095238095238106,2.76610518029968,0
8480803,0,0.0,0.0,0
8480806,170,3.6956521739130435,2.9478773882928575,0
8480807,0,0.0,0.0,0
8482858,0,0.0,0.0,0
8482859,16,1.5999999999999999,1.4966629547095767,0
8480813,335,3.941176470588235,3.1299424583189293,1
8484911,0,0.0,0.0,0
8480817,0,0.0,0.0,1
8474673,0,0.0,0.0,0
8480821,16,0.21052631578947373,0.5919590462737893,0
8474679,17,0.18681318681318682,0.4170036474947313,0
8480823,0,0.0,0.0,0
8480829,384,4.129032258064518,2.4679703316894237,0
8480830,4,0.05714285714285714,0.23211538298959883,0
8480834,0,0.0,0.0,0
8480835,444,5.045454545454545,2.5712973861329003,3
8480839,0,0.0,0.0,0
8480840,11,2.2,2.6381811916545836,0
8470600,0,0.0,0.0,0
8470604,270,3.6,3.0375428666385376,0
8480845,101,3.1562500000000004,2.373148949707961,0
8480848,115,2.2549019607843137,1.72459870018008,3
8480849,215,5.810810810810811,2.836421783123064,0
8470610,13,0.31707317073170727,0.7469947722494417,0
8470613,0,0.0,0.0,0
8474709,10,0.15873015873015875,0.44387718901935125,12
8480855,298,4.197183098591549,2.305044793856764,8
8474715,12,0.16438356164383566,0.3706232673553065,1
8474716,0,0.0,0.0,0
8470621,0,0.0,0.0,15
8480860,0,0.0,0.0,4
8484958,0,0,0,0
8480865,0,0.0,0.0,0
8480870,131,2.6200000000000006,2.5759658382827983,0
8480871,0,0.0,0.0,0
8480873,0,0.0,0.0,3
8480878,0,0.0,0.0,0
8478831,590,5.315315315315316,2.818797846063575,0
8480880,10,0.14705882352941183,0.3935025929488132,4
8482929,0,0.0,0.0,0
8480879,0,0.0,0.0,2
8480884,0,0.0,0.0,0
8480887,0,0.0,0.0,0
8478840,0,0.0,0.0,6
8476792,0,0.0,0.0,1
8480891,0,0.0,0.0,2
8480893,26,0.3170731707317073,0.6785574508899296,0
8478851,0,0.0,0.0,1
8479546,1,0.02777777777777779,0.16433554953054488,0
8478854,0,0.0,0.0,0
8478856,2,0.02020202020202021,0.14069079067862747,2
8478859,0,0.0,0.0,4
8478864,0,0.0,0.0,0
8482964,0,0.0,0.0,16
8476822,579,6.433333333333335,2.752978185327463,3
8478873,6,0.0759493670886076,0.30902672444895446,0
8478874,0,0.0,0.0,0
8476826,524,6.390243902439023,2.797019744783137,5
8478882,0,0.0,0.0,0
8478891,11,0.12087912087912088,0.3581136425670401,0
8476853,0,0.0,0.0,1
8480950,0,0.0,0.0,1
8476854,0,0.0,0.0,1
8478904,117,2.017241379310345,2.352484961367482,0
8476856,0,0.0,0.0,5
8476858,5,0.07692307692307694,0.3640664481907457,2
8478911,0,0.0,0.0,0
8476869,0,0.0,0.0,0
8476871,5,0.0892857142857143,0.3420936439405003,2
8476872,480,5.647058823529411,3.299575310829246,1
8476873,111,2.8461538461538467,2.370096411957199,0
8476874,0,0.0,0.0,0
8476875,0,0.0,0.0,1
8476878,94,1.4242424242424239,1.9074066644674201,1
8476879,0,0.0,0.0,0
8476880,23,0.2839506172839507,0.5496254145568411,9
8476881,647,10.109375000000002,3.9055936948657366,0
8476882,70,0.7865168539325841,1.6724597380979431,0
8480980,219,2.6071428571428568,2.4737568168911928,5
8476885,0,0.0,0.0,8
8476887,12,0.1304347826086957,0.3367811605397755,1
8476889,316,3.717647058823531,2.66838468302623,2
8476891,0,0.0,0.0,0
8476892,0,0.0,0.0,1
8480990,0,0.0,0.0,0
8476897,268,3.5733333333333337,2.105062680513074,0
8480995,128,1.9104477611940298,1.914059086749836,0
8476902,0,0.0,0.0,0
8476905,606,7.129411764705881,3.753549646414296,0
8476906,0,0.0,0.0,0
8481006,0,0.0,0.0,8
8476913,34,1.4166666666666667,2.0190069065976193,0
8481013,0,0.0,0.0,0
8476918,12,0.125,0.36084391824351614,4
8476917,0,0.0,0.0,1
8481014,0,0.0,0.0,1
8476921,55,0.5789473684210524,0.9012149386527996,1
8478970,0,0.0,0.0,2
8481019,134,2.851063829787234,2.4666173185003295,0
8476923,0,0.0,0.0,1
8476925,676,7.511111111111109,2.5527520854710004,0
8476919,117,2.089285714285715,1.6826508180576873,1
8478975,7,0.07070707070707072,0.256334899807061,5
8476927,466,5.547619047619047,2.9130443979450598,1
8476931,0,0.0,0.0,4
8481028,26,0.38805970149253743,0.6681501279283402,1
8474884,12,0.17391304347826092,0.4155151068646798,0
8481032,28,0.34567901234567905,0.5700442657093924,1
8470794,421,4.048076923076923,2.5584693729932315,0
8481043,0,0.0,0.0,0
8476958,0,0.0,0.0,0
8481058,5,0.07936507936507937,0.2703077200940699,0
8481059,0,0.0,0.0,0
8476967,0,0.0,0.0,2
8481068,134,1.5227272727272732,2.0996605392694527,0
8479026,0,0.0,0.0,0
8476979,0,0.0,0.0,2
8476981,15,0.18518518518518515,0.4996569467863719,5
8481093,13,0.26530612244897955,0.6932770510801236,0
8477015,25,0.2659574468085105,0.6045137295819308,0
8479066,6,0.06818181818181818,0.25205764787294127,5
8477018,0,0.0,0.0,1
8477021,416,4.781609195402299,3.415398825119562,0
8481122,0,0.0,0.0,7
8477034,0,0.0,0.0,1
8481147,55,1.1956521739130428,1.2958053600718458,7
8481161,0,0.0,0.0,0
8481167,0,0.0,0.0,1
8481178,0,0.0,0.0,0
8481186,29,0.4833333333333332,0.6706133179576903,3
8470966,0,0.0,0.0,3
8481206,0,0.0,0.0,5
8481237,132,3.3,1.9899748742132402,2
8475149,7,0.08641975308641973,0.28098288090718626,0
8475151,15,0.1704545454545455,0.4322665136729599,0
8475158,942,10.351648351648349,3.4173880726339525,1
8475164,18,0.21428571428571433,0.4383798247505231,0
8475166,906,10.066666666666663,3.2721043178154736,0
8475167,0,0.0,0.0,0
8475168,464,4.504854368932036,2.31027164547353,0
8475169,43,0.42156862745098034,0.6012450237828221,5
8475170,465,5.470588235294119,2.4903967805487293,7
8475171,0,0.0,0.0,0
8477220,0,0.0,0.0,0
8475172,611,7.104651162790699,3.1807161317650996,1
8475177,0,0.0,0.0,0
8475179,0,0.0,0.0,1
8475181,0,0.0,0.0,0
8475184,40,0.392156862745098,0.6128823375720699,0
8475188,0,0.0,0.0,3
8475191,5,0.06329113924050633,0.29086393147027995,0
8475193,5,0.06849315068493152,0.2525902591039147,0
8479291,105,3.0,1.8973665961010275,1
8477244,0,0.0,0.0,0
8479293,9,0.13043478260869573,0.37736859612439233,7
8475197,0,0.0,0.0,0
8475200,0,0.0,0.0,0
8475208,0,0.0,0.0,0
8475218,0,0.0,0.0,2
8479314,3,0.02803738317757011,0.16507964236126818,6
8475220,7,0.12068965517241381,0.3257662694429515,14
8479316,219,2.772151898734177,2.723314097405826,10
8479318,788,8.853932584269664,3.55233919386425,1
8479315,3,0.050847457627118654,0.21968612536975796,0
8475225,5,0.05319148936170213,0.26765416224274735,1
8479323,0,0.0,0.0,0
8479324,0,0.0,0.0,1
8479325,0,0.0,0.0,1
8475231,371,4.696202531645571,2.7575187451524257,1
8483425,0,0.0,0.0,0
8475233,0,0.0,0.0,0
8475235,6,0.09523809523809526,0.29354352395090366,25
8474618,0,0.0,0.0,1
8483431,263,3.022988505747126,2.1865682527663783,0
8479336,3,0.05084745762711864,0.21968612536975796,0
8479337,18,0.20930232558139533,0.48503845615381885,3
8479339,54,2.347826086956522,2.696353344993679,0
8479343,30,0.37037037037037046,0.7104935590092916,0
8479345,0,0.0,0.0,0
8479346,41,0.8367346938775513,1.404757786885961,1
8483445,0,0.0,0,0
8479351,150,1.485148514851485,1.726977909735853,1
8483447,0,0.0,0.0,0
8479353,197,2.345238095238096,2.2173238246387594,2
8483448,0,0.0,0,0
8479359,24,0.26966292134831454,0.5141600534223617,1
8483457,0,0.0,0.0,0
8483460,0,0.0,0.0,0
8479365,160,1.63265306122449,1.5077199646746027,14
8483464,14,2.8,1.9390719429665317,1
8479369,0,0.0,0.0,0
8479370,90,1.9148936170212765,1.513482488832233,2
8479371,1,0.016129032258064526,0.12597176896623635,0
8483468,3,0.6,0.8,0
8479372,0,0.0,0.0,0
8479368,6,0.10909090909090911,0.3117532399905863,4
8475279,0,0.0,0.0,1
8483466,0,0.0,0.0,0
8481422,51,1.1860465116279066,1.2985826612384852,1
8479378,0,0.0,0.0,6
8477330,17,0.21518987341772156,0.4948055768529636,1
8479379,3,0.07692307692307693,0.2664693550105965,11
8477335,0,0.0,0.0,12
8475287,508,6.4303797468354436,3.063395750907548,2
8479385,4,0.046511627906976764,0.21059035204970736,0
8479383,18,0.2812500000000001,0.4831132760543845,1
8479387,0,0.0,0.0,1
8483485,0,0.0,0.0,0
8479390,19,0.24675324675324672,0.46026091290050264,0
8479393,15,0.21126760563380287,0.52849755040264,3
8477346,0,0.0,0.0,2
8479395,0,0.0,0,0
8483490,0,0.0,0.0,0
8483493,7,2.333333333333333,1.699673171197595,0
8479398,0,0.0,0.0,0
8483495,0,0.0,0.0,1
8479400,477,5.184782608695651,2.6740676872920184,1
8477353,79,1.0128205128205128,1.5148291749642318,0
8479402,0,0.0,0.0,0
8478021,0,0.0,0.0,2
8471214,0,0.0,0.0,0
8479407,8,0.0930232558139535,0.2904650231813208,0
8471215,397,4.670588235294118,2.1929739962199473,0
8483505,145,3.8157894736842097,2.150339791483328,0
8479410,0,0.0,0.0,1
8475314,20,0.22222222222222232,0.5328701692569687,6
8471218,39,0.6610169491525423,0.9317410255515085,2
8477365,0,0.0,0.0,8
8479414,15,0.26785714285714296,0.5172410127842944,5
8479415,457,9.139999999999997,3.498628302635191,4
8477369,0,0.0,0.0,2
8483515,11,0.12643678160919536,0.332340972294275,1
8475324,0,0.0,0.0,0
8479421,0,0.0,0.0,0
8479420,395,5.266666666666668,3.1763011332190914,3
8479425,0,0.0,0.0,0
8477380,184,2.8749999999999996,1.8915932438026943,0
8483524,53,4.416666666666666,3.200477394945253,0
8481477,524,7.82089552238806,3.080634617380135,1
8481481,199,2.802816901408452,1.990255969876698,1
8475343,532,7.492957746478874,3.2322025780041836,1
8477392,2,0.03921568627450981,0.1941077438551307,0
8479439,1,0.027777777777777776,0.16433554953054488,1
8479442,0,0.0,0.0,2
8477402,78,0.9285714285714286,1.7847616506581105,0
8477404,12,0.15384615384615385,0.4259807109188756,0
8477406,42,0.41176470588235314,0.9533526102857427,2
8477407,17,0.20987654320987656,0.4364856673991034,0
8477409,52,0.5048543689320389,0.7989530334540188,0
8483553,0,0,0,0
8479458,0,0.0,0.0,0
8477416,9,0.10588235294117652,0.3076869842499299,0
8471274,0,0.0,0.0,0
8481517,17,0.22972972972972977,0.62703285179028,0
8483565,0,0.0,0.0,0
8477425,13,0.1494252873563219,0.3874091849736257,4
8481522,313,3.6823529411764704,2.312176284272065,4
8477426,606,6.58695652173913,3.3852370474864624,2
8481524,0,0.0,0.0,3
8481523,18,3.0,2.449489742783178,1
8477429,580,6.987951807228914,3.0909661448357575,1
8481527,0,0.0,0.0,0
8481528,533,6.5,3.1709427697106873,3
8477435,0,0.0,0.0,0
8481532,30,1.3043478260869563,1.9876746870717321,0
8481533,54,1.6363636363636362,1.9040337057460615,0
8481535,0,0.0,0.0,0
8481537,0,0.0,0.0,0
8481540,7,0.08139534883720932,0.27344130270476386,0
8477444,3,0.0576923076923077,0.3046726830337473,0
8481542,0,0.0,0.0,1
8477447,0,0.0,0.0,0
8477446,412,5.215189873417722,2.447788389939532,11
8477500,851,9.45555555555556,2.959583721145448,1
8481546,0,0.0,0.0,0
8477451,389,5.051948051948052,2.7202755012123694,2
8477450,624,7.341176470588237,3.1976202223693164,1
8481541,0,0.0,0.0,0
8477456,498,6.14814814814815,2.885087717651918,1
8481553,4,0.0655737704918033,0.3066932284240936,0
8481554,17,0.21250000000000005,0.4385701198212208,0
8481556,353,5.191176470588235,2.5394380627887903,2
8481557,42,0.5384615384615382,0.6542231190857986,1
8475413,26,4.333333333333334,2.6874192494328497,0
8481559,138,2.09090909090909,2.5567929291682234,0
8481560,0,0.0,0.0,0
8483609,2,0.20000000000000004,0.4,3
8481563,0,0.0,0.0,0
8481564,0,0.0,0.0,0
8481567,0,0.0,0.0,0
8479520,6,0.06315789473684212,0.24324673701665986,13
8481568,0,0.0,0.0,3
8477473,6,0.09677419354838712,0.2956500448358607,0
8477476,12,0.20689655172413793,0.5172413793103448,0
8479525,491,5.223404255319148,2.3024235858096422,2
8477478,10,0.20000000000000007,0.565685424949238,0
8477479,4,0.043956043956043966,0.3285695909390342,2
8481577,6,0.13043478260869565,0.39610580778888255,0
8481580,399,4.534090909090911,2.903559193771591,1
8481581,0,0.0,0.0,0
8481582,5,0.07352941176470591,0.3123053026705191,0
8479543,9,0.14062500000000008,0.3899994991983964,16
8477488,0,0.0,0.0,1
8477492,706,7.431578947368423,3.007543608920208,0
8477493,875,8.838383838383834,3.2464652750277536,0
8479542,27,0.29670329670329687,0.6711398454770316,2
8477495,0,0.0,0.0,0
8477494,51,0.5930232558139537,1.1141573829032287,0
8477496,927,10.076086956521742,3.2074427564520662,1
8481593,0,0.0,0.0,1
8477499,0,0.0,0.0,0
8477498,0,0.0,0.0,6
8477497,783,8.510869565217392,3.298532497211553,0
8481596,251,6.121951219512195,2.0023781221242722,0
8477501,2,0.03125,0.1739926363384382,0
8481598,0,0.0,0.0,0
8477505,633,6.459183673469387,3.087725427106956,0
8477506,0,0.0,0.0,0
8477507,0,0.0,0.0,7
8477503,259,2.8461538461538467,2.4356467964363597,8
8477504,0,0.0,0.0,1
8475455,0,0.0,0.0,12
8481601,7,0.08536585365853659,0.2794253472534049,0
8481604,2,0.03773584905660377,0.1905566969502279,0
8477508,204,2.64935064935065,2.6025274117659323,3
8481606,0,0.0,0.0,0
8481607,0,0.0,0.0,0
8481605,0,0.0,0.0,0
8475462,0,0.0,0.0,8
8473419,28,0.2916666666666665,0.5187458165828639,2
8473422,230,2.9870129870129865,2.4254789672579227,6
8477511,3,0.03703703703703703,0.18885257457751056,5
8481617,3,0.13043478260869568,0.4476360930863913,1
8481618,247,4.258620689655172,2.8861162594428196,0
8477527,4,0.05633802816901409,0.23057331751753377,15
8479576,0,0.0,0.0,5
8481624,10,0.11235955056179776,0.4354566825859798,0
8477541,0,0.0,0.0,1
8473446,0,0.0,0.0,2
8479591,6,0.06593406593406592,0.24816680858541132,9
8481641,4,0.058823529411764705,0.291161615782696,0
8473449,143,1.6627906976744187,1.7361442518319956,0
8473453,135,1.4835164835164838,1.3856615618591748,0
8481655,35,3.5,2.1563858652847827,0
8481656,52,0.597701149425287,1.1085847881544353,0
8479619,4,0.05128205128205127,0.22057244274468274,1
8477573,21,0.4285714285714286,0.8806305718527109,7
8479638,4,0.13793103448275867,0.34482758620689663,0
8473504,13,0.14444444444444446,0.3818408950542129,0
8473507,0,0.0,0.0,1
8481703,2,0.03636363636363637,0.18719327529067276,0
8473512,689,8.011627906976742,3.1530501513448237,0
8481704,86,1.7916666666666672,2.0509990790398276,1
8481708,0,0.0,0.0,0
8479661,24,0.3750000000000001,0.8569568250501306,20
8481711,6,0.06976744186046512,0.296910356623342,0
8481716,277,3.50632911392405,2.9676458629077342,2
8479671,5,0.08928571428571427,0.28515570397627343,19
8479675,15,0.16304347826086957,0.3977429231202606,0
8473533,934,10.043010752688172,2.8994399848403196,0
8481726,0,0.0,0.0,0
8481743,0,0.0,0.0,0
8477947,0,0.0,0.0,0
8483808,1,0.013157894736842106,0.11395071102426825,0
8479718,16,0.39024390243902435,0.728448025515516,0
8477955,148,1.7831325301204817,2.260441330035388,1
8481789,43,0.5308641975308641,0.9174093927486073,1
8481806,0,0.0,0.0,0
8477962,5,0.14285714285714285,0.5421047417431507,10
8479772,22,0.6111111111111109,1.7838438175558136,12
8475690,0,0.0,0.0,1
8475692,27,0.37500000000000006,0.6332785063987776,0
8475714,76,1.2459016393442623,1.2100093171964548,0
8475718,0,0.0,0.0,2
8475722,13,0.1625,0.4313858481684349,3
8475726,32,0.3636363636363636,0.6428243465332252,0
8480008,115,2.395833333333333,1.8790465593545633,0
8483930,6,3.0,3.0,0
8480011,8,0.14285714285714288,0.3499271061118826,8
8475745,894,9.216494845360824,3.18575050350651,0
8475744,400,5.263157894736843,2.970771745614755,0
8475750,0,0.0,0.0,0
8475752,3,0.08108108108108107,0.27295959292870475,0
8475753,0,0.0,0.0,1
8475754,410,4.5054945054945055,2.92534820459064,0
8475760,622,7.774999999999998,3.2976317259512165,1
8477810,0,0.0,0.0,3
8475762,0,0.0,0.0,3
8475764,0,0.0,0.0,0
8475765,5,0.04807692307692305,0.2139288025123749,0
8475763,497,5.9879518072289155,2.5624441264722075,1
8475766,0,0.0,0.0,24
8475768,95,1.4843750000000002,1.5611713100665794,0
8471675,1110,13.058823529411768,3.805114023727017,1
8471677,0,0.0,0.0,0
8471685,929,10.322222222222223,3.3758218020959245,0
8471686,0,0.0,0.0,1
8475784,57,0.7402597402597402,0.9987342301158638,0
8475786,9,0.08181818181818182,0.30545995666202624,1
8475790,0,0.0,0.0,7
8475791,10,0.7692307692307692,0.7994080650317895,0
8477839,4,0.06451612903225806,0.3043219720018259,0
8475793,468,7.090909090909094,3.351739813830175,0
8471698,19,0.3275862068965518,0.7517320467790223,3
8475794,485,5.32967032967033,2.5850582710925196,0
8471699,57,0.6627906976744189,0.8298285773703167,0
8477845,0,0.0,0.0,1
8475798,492,7.02857142857143,2.853426153999176,0
8475799,30,0.3488372093023255,0.6428034865621047,0
8475797,0,0.0,0.0,11
8477846,250,3.8461538461538485,2.4129826371320187,0
