playerId,faceoffWins,faceoff_avg,faceoff_sd,fights
8474641,770,7.196261682242991,3.1249351465014694,2
8480789,7,0.15217391304347827,0.50936410929826,4
8480796,0,0.0,0.0,2
8480797,22,0.26190476190476186,0.5999811032549597,6
8480798,111,2.0181818181818185,2.8379948689229617,0
8480800,0,0.0,0.0,0
8480801,189,2.3333333333333326,2.2771001702132443,19
8480802,638,7.876543209876543,3.4079888571710497,0
8480803,0,0.0,0.0,0
8480806,454,5.536585365853656,2.4103188836254525,0
8480807,0,0.0,0.0,0
8482858,0,0.0,0.0,0
8482859,157,2.5737704918032778,1.9540543509182084,3
8480813,227,2.9102564102564106,2.44522505616138,2
8484911,4,0.1111111111111111,0.3928371006591931,0
8480817,0,0.0,0.0,1
8474673,0,0.0,0.0,0
8480821,0,0,0,0
8474679,12,0.13793103448275867,0.37668895650974576,0
8480823,0,0.0,0.0,0
8480829,460,4.842105263157897,2.4636976466650338,2
8480830,3,0.03370786516853934,0.18047616184504506,1
8480834,0,0.0,0.0,2
8480835,497,6.060975609756096,2.7468277089798967,3
8480839,0,0.0,0.0,0
8480840,113,1.269662921348314,1.6541676677093033,0
8470600,0,0.0,0.0,0
8470604,0,0,0,0
8480845,280,4.444444444444445,2.659381583309123,0
8480848,242,3.3611111111111125,2.65259597980898,6
8480849,577,6.709302325581397,3.3579696214180808,1
8470610,0,0,0,0
8470613,0,0.0,0.0,0
8474709,9,0.2647058823529412,0.44117647058823534,14
8480855,248,2.8837209302325575,2.6122190720266167,16
8474715,3,0.07142857142857144,0.25753937681885636,2
8474716,0,0.0,0.0,0
8470621,17,0.15887850467289721,0.41354480167920715,20
8480860,0,0.0,0.0,5
8484958,10,0.1219512195121952,0.3625870426175245,1
8480865,0,0.0,0.0,0
8480870,8,2.666666666666667,1.699673171197595,1
8480871,0,0.0,0.0,0
8480873,0,0.0,0.0,4
8480878,0,0.0,0.0,0
8478831,646,7.511627906976742,2.806736854164196,0
8480880,5,0.0819672131147541,0.32868750255349877,9
8482929,0,0.0,0.0,6
8480879,0,0.0,0.0,3
8480884,0,0.0,0.0,0
8480887,0,0.0,0.0,0
8478840,0,0.0,0.0,8
8476792,0,0,0,1
8480891,0,0.0,0.0,7
8480893,16,0.19277108433734944,0.5254448792134102,0
8478851,0,0.0,0.0,1
8479546,0,0,0,0
8478854,0,0.0,0.0,0
8478856,6,0.07228915662650602,0.2589660874723455,4
8478859,0,0.0,0.0,4
8478864,0,0.0,0.0,0
8482964,0,0.0,0.0,24
8476822,533,6.5,2.719621566213695,3
8478873,12,0.15189873417721517,0.35892270579133734,0
8478874,215,2.336956521739129,2.2663760284775045,1
8476826,286,4.399999999999998,3.0117717760098004,9
8478882,0,0.0,0.0,0
8478891,11,0.1264367816091954,0.3652930708522001,0
8476853,0,0.0,0.0,2
8480950,0,0.0,0.0,1
8476854,0,0.0,0.0,1
8478904,34,0.35051546391752575,1.0939499707119433,1
8476856,0,0.0,0.0,7
8476858,1,0.04347826086956521,0.20393111999232302,2
8478911,0,0.0,0.0,1
8476869,0,0.0,0.0,0
8476871,9,0.09890109890109891,0.36479544335599623,2
8476872,336,3.4999999999999996,2.9439202887759492,3
8476873,275,3.928571428571428,2.748097672268315,1
8476874,0,0.0,0.0,0
8476875,0,0.0,0.0,2
8476878,85,0.934065934065934,1.9488074561503514,6
8476879,0,0.0,0.0,0
8476880,8,0.08510638297872342,0.3148648635521009,13
